trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"22"},"745",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,2219.42749503069,,,,,,,0,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,6945.53322228603,,,,,,,1,1,trial,,1,1
two-choice,5,1,0.0-3.5-0.,2328.03692214657,,,,,,,1,0,trial,,0,1
two-choice,6,1,0.0-3.6-0.,5648.88243644964,,,,,,,0,0,trial,,0,1
two-choice,7,1,0.0-3.7-0.,3633.61729029566,,,,,,,1,0,trial,,0,1
two-choice,8,1,0.0-3.8-0.,2605.89853697456,,,,,,,0,1,trial,,1,2
two-choice,9,1,0.0-3.9-0.,3227.53897646908,,,,,,,1,0,trial,,0,2
two-choice,10,1,0.0-3.10-0.,2392.43049791548,,,,,,,0,1,trial,,1,3
two-choice,11,1,0.0-3.11-0.,2652.62927883305,,,,,,,0,0,trial,,0,3
two-choice,12,1,0.0-3.12-0.,1713.23893114459,,,,,,,0,0,trial,,0,3
two-choice,13,1,0.0-3.13-0.,1377.65468924772,,,,,,,1,0,trial,,0,3
two-choice,14,1,0.0-3.14-0.,1377.54940555897,,,,,,,1,1,trial,,1,4
two-choice,15,1,0.0-3.15-0.,2234.42082374822,,,,,,,1,1,trial,,1,5
two-choice,16,1,0.0-3.16-0.,1795.67078640684,,,,,,,1,0,trial,,0,5
two-choice,17,1,0.0-3.17-0.,1192.82051105984,,,,,,,1,1,trial,,1,6
two-choice,18,1,0.0-3.18-0.,1166.27378400881,,,,,,,1,0,trial,,0,6
two-choice,19,1,0.0-3.19-0.,1136.16098475177,,,,,,,1,0,trial,,0,6
two-choice,20,1,0.0-3.20-0.,1102.28180943523,,,,,,,1,1,trial,,1,7
two-choice,21,1,0.0-3.21-0.,1145.76729643159,,,,,,,1,1,trial,,1,8
two-choice,22,1,0.0-3.22-0.,1086.86204859987,,,,,,,1,1,trial,,1,9
two-choice,23,1,0.0-3.23-0.,1196.04192802217,,,,,,,1,1,trial,,1,10
two-choice,24,1,0.0-3.24-0.,1066.18637870997,,,,,,,1,0,trial,,0,10
two-choice,25,1,0.0-3.25-0.,1456.96378976572,,,,,,,1,1,trial,,1,11
two-choice,26,1,0.0-3.26-0.,1247.50050483271,,,,,,,1,1,trial,,1,12
two-choice,27,1,0.0-3.27-0.,905.987597769126,,,,,,,1,1,trial,,1,13
two-choice,28,1,0.0-3.28-0.,998.431669780985,,,,,,,1,1,trial,,1,14
two-choice,29,1,0.0-3.29-0.,960.90596972499,,,,,,,1,1,trial,,1,15
two-choice,30,1,0.0-3.30-0.,1257.41372851189,,,,,,,1,1,trial,,1,16
two-choice,31,1,0.0-3.31-0.,1081.07011963148,,,,,,,1,1,trial,,1,17
two-choice,32,1,0.0-3.32-0.,1071.15788909141,,,,,,,1,0,trial,,0,17
two-choice,33,1,0.0-3.33-0.,1245.84543157835,,,,,,,1,1,trial,,1,18
two-choice,34,1,0.0-3.34-0.,1167.03560110182,,,,,,,1,0,trial,,0,18
two-choice,35,1,0.0-3.35-0.,1192.74800445419,,,,,,,1,0,trial,,0,18
two-choice,36,1,0.0-3.36-0.,2352.01346839312,,,,,,,0,1,trial,,1,19
two-choice,37,1,0.0-3.37-0.,1120.19162962679,,,,,,,0,1,trial,,1,20
two-choice,38,1,0.0-3.38-0.,1097.33479900751,,,,,,,0,0,trial,,0,20
two-choice,39,1,0.0-3.39-0.,1448.67517985404,,,,,,,0,1,trial,,1,21
two-choice,40,1,0.0-3.40-0.,925.974950427189,,,,,,,0,1,trial,,1,22
two-choice,41,1,0.0-3.41-0.,920.944176381454,,,,,,,0,0,trial,,0,22
two-choice,42,1,0.0-3.42-0.,986.595859518275,,,,,,,0,1,trial,,1,23
two-choice,43,1,0.0-3.43-0.,1222.68201992847,,,,,,,0,1,trial,,1,24
two-choice,44,1,0.0-3.44-0.,1049.54294278286,,,,,,,0,1,trial,,1,25
two-choice,45,1,0.0-3.45-0.,966.08010167256,,,,,,,0,0,trial,,0,25
two-choice,46,1,0.0-3.46-0.,1260.8188954182,,,,,,,0,0,trial,,0,25
two-choice,47,1,0.0-3.47-0.,1117.50821908936,,,,,,,0,1,trial,,1,26
two-choice,48,1,0.0-3.48-0.,1111.1319323536,,,,,,,0,1,trial,,1,27
two-choice,49,1,0.0-3.49-0.,1015.94882819336,,,,,,,0,1,trial,,1,28
two-choice,50,1,0.0-3.50-0.,1036.82778170332,,,,,,,0,1,trial,,1,29
two-choice,51,1,0.0-3.51-0.,920.936892740428,,,,,,,0,0,trial,,0,29
two-choice,52,1,0.0-3.52-0.,4625.85708568804,,,,,,,1,1,trial,,1,30
two-choice,53,1,0.0-3.53-0.,941.011981805786,,,,,,,1,0,trial,,0,30
two-choice,54,1,0.0-3.54-0.,1061.07283453457,,,,,,,1,1,trial,,1,31
two-choice,55,1,0.0-3.55-0.,819.339096313342,,,,,,,1,1,trial,,1,32
two-choice,56,1,0.0-3.56-0.,791.139282402582,,,,,,,1,0,trial,,0,32
two-choice,57,1,0.0-3.57-0.,812.306938460097,,,,,,,1,0,trial,,0,32
two-choice,58,1,0.0-3.58-0.,1106.67260398623,,,,,,,1,1,trial,,1,33
two-choice,59,1,0.0-3.59-0.,918.535894132219,,,,,,,1,1,trial,,1,34
two-choice,60,1,0.0-3.60-0.,1091.00916760508,,,,,,,1,1,trial,,1,35
two-choice,61,1,0.0-3.61-0.,847.721335827373,,,,,,,1,1,trial,,1,36
two-choice,62,1,0.0-3.62-0.,1006.1713475734,,,,,,,1,0,trial,,0,36
two-choice,63,1,0.0-3.63-0.,9501.6352084931,,,,,,,1,1,trial,,1,37
two-choice,64,1,0.0-3.64-0.,1592.55862620194,,,,,,,1,0,trial,,0,37
two-choice,65,1,0.0-3.65-0.,1295.76017824002,,,,,,,1,1,trial,,1,38
two-choice,66,1,0.0-3.66-0.,692.230524960905,,,,,,,1,1,trial,,1,39
two-choice,67,1,0.0-3.67-0.,977.380554191768,,,,,,,1,1,trial,,1,40
two-choice,68,1,0.0-3.68-0.,691.084654070437,,,,,,,1,1,trial,,1,41
two-choice,69,1,0.0-3.69-0.,805.903834290802,,,,,,,1,1,trial,,1,42
two-choice,70,1,0.0-3.70-0.,874.114110250957,,,,,,,1,0,trial,,0,42
two-choice,71,1,0.0-3.71-0.,801.564026158303,,,,,,,1,0,trial,,0,42
two-choice,72,1,0.0-3.72-0.,1026.05043689255,,,,,,,1,0,trial,,0,42
two-choice,73,1,0.0-3.73-0.,582.181558129378,,,,,,,0,0,trial,,0,42
two-choice,74,1,0.0-3.74-0.,778.331418521702,,,,,,,0,1,trial,,1,43
two-choice,75,1,0.0-3.75-0.,761.107929050922,,,,,,,0,0,trial,,0,43
two-choice,76,1,0.0-3.76-0.,1217.55291498266,,,,,,,0,1,trial,,1,44
two-choice,77,1,0.0-3.77-0.,989.354094257578,,,,,,,0,0,trial,,0,44
two-choice,78,1,0.0-3.78-0.,892.506315372884,,,,,,,1,0,trial,,0,44
two-choice,79,1,0.0-3.79-0.,827.618766925298,,,,,,,0,1,trial,,1,45
two-choice,80,1,0.0-3.80-0.,639.772415044717,,,,,,,0,1,trial,,1,46
two-choice,81,1,0.0-3.81-0.,652.537569403648,,,,,,,0,1,trial,,1,47
two-choice,82,1,0.0-3.82-0.,1394.01107793674,,,,,,,0,1,trial,,1,48
two-choice,83,1,0.0-3.83-0.,628.855023067445,,,,,,,0,1,trial,,1,49
two-choice,84,1,0.0-3.84-0.,977.617608266883,,,,,,,0,0,trial,,0,49
two-choice,85,1,0.0-3.85-0.,712.424141122028,,,,,,,0,1,trial,,1,50
two-choice,86,1,0.0-3.86-0.,1347.8925046511,,,,,,,0,1,trial,,1,51
two-choice,87,1,0.0-3.87-0.,727.515800856054,,,,,,,0,0,trial,,0,51
two-choice,88,1,0.0-3.88-0.,896.152840112336,,,,,,,0,1,trial,,1,52
two-choice,89,1,0.0-3.89-0.,736.701970919967,,,,,,,0,0,trial,,0,52
two-choice,90,1,0.0-3.90-0.,762.411063304171,,,,,,,0,0,trial,,0,52
two-choice,91,1,0.0-3.91-0.,825.864038430154,,,,,,,0,0,trial,,0,52
two-choice,92,1,0.0-3.92-0.,783.685327507555,,,,,,,1,1,trial,,1,53
two-choice,93,1,0.0-3.93-0.,870.831443462521,,,,,,,1,0,trial,,0,53
two-choice,94,1,0.0-3.94-0.,887.519243988208,,,,,,,1,0,trial,,0,53
two-choice,95,1,0.0-3.95-0.,3535.74249846861,,,,,,,0,0,trial,,0,53
two-choice,96,1,0.0-3.96-0.,1054.05094008893,,,,,,,1,1,trial,,1,54
two-choice,97,1,0.0-3.97-0.,862.491184961982,,,,,,,1,1,trial,,1,55
two-choice,98,1,0.0-3.98-0.,680.986687191762,,,,,,,1,0,trial,,0,55
two-choice,99,1,0.0-3.99-0.,736.257329350337,,,,,,,1,1,trial,,1,56
two-choice,100,1,0.0-3.100-0.,657.187931472436,,,,,,,1,1,trial,,1,57
two-choice,101,1,0.0-3.101-0.,887.660615611821,,,,,,,1,0,trial,,0,57
two-choice,102,1,0.0-3.102-0.,960.777510423213,,,,,,,1,1,trial,,1,58
two-choice,103,1,0.0-3.103-0.,1458.26891053002,,,,,,,1,0,trial,,0,58
two-choice,104,1,0.0-3.104-0.,856.033121352084,,,,,,,1,1,trial,,1,59
two-choice,105,1,0.0-3.105-0.,852.539224782959,,,,,,,1,0,trial,,0,59
two-choice,106,1,0.0-3.106-0.,841.014299425296,,,,,,,1,0,trial,,0,59
two-choice,107,1,0.0-3.107-0.,726.133538177237,,,,,,,1,0,trial,,0,59
two-choice,108,1,0.0-3.108-0.,867.923560086638,,,,,,,0,1,trial,,1,60
two-choice,109,1,0.0-3.109-0.,575.739717460237,,,,,,,0,1,trial,,1,61
two-choice,110,1,0.0-3.110-0.,675.91684567742,,,,,,,0,1,trial,,1,62
two-choice,111,1,0.0-3.111-0.,622.577729518525,,,,,,,0,1,trial,,1,63
two-choice,112,1,0.0-3.112-0.,597.384460968897,,,,,,,0,0,trial,,0,63
