trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"28"},"706",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1368.42319747666,,,,,,,0,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,1888.45241855597,,,,,,,0,0,trial,,0,0
two-choice,5,1,0.0-3.5-0.,912.661783455405,,,,,,,1,0,trial,,0,0
two-choice,6,1,0.0-3.6-0.,995.682354317978,,,,,,,1,1,trial,,1,1
two-choice,7,1,0.0-3.7-0.,826.042922912166,,,,,,,1,0,trial,,0,1
two-choice,8,1,0.0-3.8-0.,835.94969031401,,,,,,,1,0,trial,,0,1
two-choice,9,1,0.0-3.9-0.,591.081554710399,,,,,,,0,1,trial,,1,2
two-choice,10,1,0.0-3.10-0.,781.322401657235,,,,,,,0,1,trial,,1,3
two-choice,11,1,0.0-3.11-0.,992.623808211647,,,,,,,0,0,trial,,0,3
two-choice,12,1,0.0-3.12-0.,531.630384444725,,,,,,,0,0,trial,,0,3
two-choice,13,1,0.0-3.13-0.,866.04400962824,,,,,,,1,0,trial,,0,3
two-choice,14,1,0.0-3.14-0.,436.071645817719,,,,,,,1,1,trial,,1,4
two-choice,15,1,0.0-3.15-0.,1208.15743121784,,,,,,,1,1,trial,,1,5
two-choice,16,1,0.0-3.16-0.,1145.71865415201,,,,,,,1,0,trial,,0,5
two-choice,17,1,0.0-3.17-0.,1303.06473450037,,,,,,,0,0,trial,,0,5
two-choice,18,1,0.0-3.18-0.,746.514987084083,,,,,,,0,1,trial,,1,6
two-choice,19,1,0.0-3.19-0.,457.166014879476,,,,,,,0,1,trial,,1,7
