trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"14"},"727",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1290.70151287851,,,,,,,0,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,885.03924510951,,,,,,,0,1,trial,,1,2
two-choice,5,1,0.0-3.5-0.,649.694333491425,,,,,,,0,0,trial,,0,2
two-choice,6,1,0.0-3.6-0.,424.800893717475,,,,,,,0,0,trial,,0,2
two-choice,7,1,0.0-3.7-0.,715.411454910281,,,,,,,0,0,trial,,0,2
two-choice,8,1,0.0-3.8-0.,409.847494678615,,,,,,,1,1,trial,,1,3
two-choice,9,1,0.0-3.9-0.,410.131220451149,,,,,,,1,0,trial,,0,3
two-choice,10,1,0.0-3.10-0.,1135.46764203602,,,,,,,0,1,trial,,1,4
two-choice,11,1,0.0-3.11-0.,499.903431777057,,,,,,,0,1,trial,,1,5
two-choice,12,1,0.0-3.12-0.,455.127663915846,,,,,,,0,1,trial,,1,6
two-choice,13,1,0.0-3.13-0.,665.394550942437,,,,,,,0,0,trial,,0,6
two-choice,14,1,0.0-3.14-0.,304.860624695721,,,,,,,0,1,trial,,1,7
two-choice,15,1,0.0-3.15-0.,435.24837962832,,,,,,,0,1,trial,,1,8
two-choice,16,1,0.0-3.16-0.,375.146347058035,,,,,,,0,0,trial,,0,8
two-choice,17,1,0.0-3.17-0.,1144.85668224916,,,,,,,0,1,trial,,1,9
two-choice,18,1,0.0-3.18-0.,420.287733444638,,,,,,,0,1,trial,,1,10
two-choice,19,1,0.0-3.19-0.,529.909878114267,,,,,,,0,0,trial,,0,10
two-choice,20,1,0.0-3.20-0.,404.790436086842,,,,,,,0,0,trial,,0,10
two-choice,21,1,0.0-3.21-0.,365.072451531887,,,,,,,1,1,trial,,1,11
two-choice,22,1,0.0-3.22-0.,544.73464030707,,,,,,,1,0,trial,,0,11
two-choice,23,1,0.0-3.23-0.,615.635645377552,,,,,,,1,0,trial,,0,11
two-choice,24,1,0.0-3.24-0.,255.072005831607,,,,,,,1,1,trial,,1,12
two-choice,25,1,0.0-3.25-0.,450.492026871871,,,,,,,1,0,trial,,0,12
two-choice,26,1,0.0-3.26-0.,344.761599690173,,,,,,,0,0,trial,,0,12
two-choice,27,1,0.0-3.27-0.,614.782293918324,,,,,,,0,1,trial,,1,13
two-choice,28,1,0.0-3.28-0.,465.279103906141,,,,,,,0,0,trial,,0,13
two-choice,29,1,0.0-3.29-0.,284.839296346036,,,,,,,0,0,trial,,0,13
