trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"2"},"703",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1065.69851690256,,,,,,,1,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,955.290381516534,,,,,,,1,1,trial,,1,2
two-choice,5,1,0.0-3.5-0.,760.335283184759,,,,,,,1,0,trial,,0,2
two-choice,6,1,0.0-3.6-0.,1115.63008547637,,,,,,,1,1,trial,,1,3
two-choice,7,1,0.0-3.7-0.,919.821270234024,,,,,,,0,1,trial,,1,4
two-choice,8,1,0.0-3.8-0.,715.273452122346,,,,,,,0,1,trial,,1,5
two-choice,9,1,0.0-3.9-0.,515.281931313439,,,,,,,1,0,trial,,0,5
two-choice,10,1,0.0-3.10-0.,1015.13789376259,,,,,,,1,0,trial,,0,5
two-choice,11,1,0.0-3.11-0.,760.479501916052,,,,,,,1,1,trial,,1,6
two-choice,12,1,0.0-3.12-0.,684.779162351333,,,,,,,1,1,trial,,1,7
two-choice,13,1,0.0-3.13-0.,1205.38450416825,,,,,,,1,0,trial,,0,7
two-choice,14,1,0.0-3.14-0.,550.129959920014,,,,,,,0,0,trial,,0,7
two-choice,15,1,0.0-3.15-0.,564.652568742531,,,,,,,0,0,trial,,0,7
two-choice,16,1,0.0-3.16-0.,495.461277090726,,,,,,,0,1,trial,,1,8
two-choice,17,1,0.0-3.17-0.,819.728397718791,,,,,,,0,0,trial,,0,8
two-choice,18,1,0.0-3.18-0.,630.270279672914,,,,,,,0,1,trial,,1,9
two-choice,19,1,0.0-3.19-0.,500.301301191939,,,,,,,0,1,trial,,1,10
two-choice,20,1,0.0-3.20-0.,605.223327052954,,,,,,,0,0,trial,,0,10
two-choice,21,1,0.0-3.21-0.,659.66263687551,,,,,,,0,0,trial,,0,10
two-choice,22,1,0.0-3.22-0.,764.983981936894,,,,,,,1,1,trial,,1,11
two-choice,23,1,0.0-3.23-0.,525.623284005633,,,,,,,1,1,trial,,1,12
two-choice,24,1,0.0-3.24-0.,515.508767810388,,,,,,,1,0,trial,,0,12
two-choice,25,1,0.0-3.25-0.,515.384841162813,,,,,,,1,1,trial,,1,13
two-choice,26,1,0.0-3.26-0.,510.244784118186,,,,,,,1,1,trial,,1,14
two-choice,27,1,0.0-3.27-0.,579.829959593553,,,,,,,1,1,trial,,1,15
two-choice,28,1,0.0-3.28-0.,444.9488476439,,,,,,,1,1,trial,,1,16
two-choice,29,1,0.0-3.29-0.,415.236527778688,,,,,,,0,0,trial,,0,16
two-choice,30,1,0.0-3.30-0.,525.229037826648,,,,,,,0,0,trial,,0,16
two-choice,31,1,0.0-3.31-0.,445.090892224471,,,,,,,0,0,trial,,0,16
two-choice,32,1,0.0-3.32-0.,475.401828534814,,,,,,,0,1,trial,,1,17
two-choice,33,1,0.0-3.33-0.,450.319364770621,,,,,,,1,1,trial,,1,18
two-choice,34,1,0.0-3.34-0.,384.942622324161,,,,,,,1,0,trial,,0,18
two-choice,35,1,0.0-3.35-0.,510.317618201952,,,,,,,1,0,trial,,0,18
two-choice,36,1,0.0-3.36-0.,339.819552655172,,,,,,,1,0,trial,,0,18
two-choice,37,1,0.0-3.37-0.,455.245630228092,,,,,,,1,0,trial,,0,18
two-choice,38,1,0.0-3.38-0.,419.857687274998,,,,,,,1,1,trial,,1,19
two-choice,39,1,0.0-3.39-0.,614.846484957525,,,,,,,1,0,trial,,0,19
two-choice,40,1,0.0-3.40-0.,699.945320084225,,,,,,,1,0,trial,,0,19
two-choice,41,1,0.0-3.41-0.,530.277055777333,,,,,,,1,1,trial,,1,20
two-choice,42,1,0.0-3.42-0.,534.76667909672,,,,,,,0,1,trial,,1,21
two-choice,43,1,0.0-3.43-0.,794.982927474848,,,,,,,0,1,trial,,1,22
two-choice,44,1,0.0-3.44-0.,334.842556991134,,,,,,,0,1,trial,,1,23
two-choice,45,1,0.0-3.45-0.,240.261521463253,,,,,,,0,0,trial,,0,23
two-choice,46,1,0.0-3.46-0.,599.788672450813,,,,,,,0,0,trial,,0,23
two-choice,47,1,0.0-3.47-0.,420.232728447445,,,,,,,0,1,trial,,1,24
two-choice,48,1,0.0-3.48-0.,355.219069339,,,,,,,0,1,trial,,1,25
two-choice,49,1,0.0-3.49-0.,694.977383387595,,,,,,,1,0,trial,,0,25
two-choice,50,1,0.0-3.50-0.,379.976859778253,,,,,,,1,0,trial,,0,25
two-choice,51,1,0.0-3.51-0.,305.319025967037,,,,,,,1,1,trial,,1,26
two-choice,52,1,0.0-3.52-0.,275.072227132114,,,,,,,1,1,trial,,1,27
two-choice,53,1,0.0-3.53-0.,300.260137255464,,,,,,,1,0,trial,,0,27
two-choice,54,1,0.0-3.54-0.,320.034771933933,,,,,,,1,1,trial,,1,28
two-choice,55,1,0.0-3.55-0.,375.112195288239,,,,,,,1,1,trial,,1,29
two-choice,56,1,0.0-3.56-0.,345.168690619175,,,,,,,1,0,trial,,0,29
two-choice,57,1,0.0-3.57-0.,775.570289057214,,,,,,,0,1,trial,,1,30
two-choice,58,1,0.0-3.58-0.,585.19467898077,,,,,,,1,1,trial,,1,31
two-choice,59,1,0.0-3.59-0.,365.302060336035,,,,,,,1,1,trial,,1,32
two-choice,60,1,0.0-3.60-0.,280.332949594595,,,,,,,1,1,trial,,1,33
two-choice,61,1,0.0-3.61-0.,270.102478642002,,,,,,,1,1,trial,,1,34
two-choice,62,1,0.0-3.62-0.,340.239163935621,,,,,,,1,0,trial,,0,34
two-choice,63,1,0.0-3.63-0.,319.657194249885,,,,,,,0,0,trial,,0,34
two-choice,64,1,0.0-3.64-0.,219.750936425044,,,,,,,0,1,trial,,1,35
two-choice,65,1,0.0-3.65-0.,254.979441582691,,,,,,,0,0,trial,,0,35
two-choice,66,1,0.0-3.66-0.,404.78248155523,,,,,,,0,0,trial,,0,35
two-choice,67,1,0.0-3.67-0.,270.464474904657,,,,,,,0,0,trial,,0,35
two-choice,68,1,0.0-3.68-0.,365.607528652617,,,,,,,0,0,trial,,0,35
two-choice,69,1,0.0-3.69-0.,474.676024216024,,,,,,,1,1,trial,,1,36
two-choice,70,1,0.0-3.70-0.,545.596853567986,,,,,,,1,0,trial,,0,36
two-choice,71,1,0.0-3.71-0.,409.789552984876,,,,,,,0,1,trial,,1,37
two-choice,72,1,0.0-3.72-0.,315.449123581857,,,,,,,0,1,trial,,1,38
two-choice,73,1,0.0-3.73-0.,395.54958388544,,,,,,,0,0,trial,,0,38
two-choice,74,1,0.0-3.74-0.,609.906812233021,,,,,,,0,1,trial,,1,39
two-choice,75,1,0.0-3.75-0.,620.364119684382,,,,,,,1,1,trial,,1,40
two-choice,76,1,0.0-3.76-0.,400.103344678428,,,,,,,1,0,trial,,0,40
two-choice,77,1,0.0-3.77-0.,329.748157135327,,,,,,,1,1,trial,,1,41
two-choice,78,1,0.0-3.78-0.,355.183558194767,,,,,,,1,0,trial,,0,41
two-choice,79,1,0.0-3.79-0.,349.881889207609,,,,,,,1,0,trial,,0,41
two-choice,80,1,0.0-3.80-0.,329.635101245003,,,,,,,1,0,trial,,0,41
two-choice,81,1,0.0-3.81-0.,430.043950476829,,,,,,,1,0,trial,,0,41
two-choice,82,1,0.0-3.82-0.,370.334859224386,,,,,,,1,0,trial,,0,41
two-choice,83,1,0.0-3.83-0.,345.377771545827,,,,,,,0,1,trial,,1,42
two-choice,84,1,0.0-3.84-0.,329.778232900935,,,,,,,0,0,trial,,0,42
two-choice,85,1,0.0-3.85-0.,330.164869548753,,,,,,,0,1,trial,,1,43
two-choice,86,1,0.0-3.86-0.,325.565089209704,,,,,,,0,1,trial,,1,44
two-choice,87,1,0.0-3.87-0.,314.628381303919,,,,,,,0,0,trial,,0,44
two-choice,88,1,0.0-3.88-0.,259.760038874447,,,,,,,0,1,trial,,1,45
two-choice,89,1,0.0-3.89-0.,280.589861857152,,,,,,,0,0,trial,,0,45
two-choice,90,1,0.0-3.90-0.,295.093628032191,,,,,,,0,0,trial,,0,45
two-choice,91,1,0.0-3.91-0.,329.767724499106,,,,,,,0,0,trial,,0,45
two-choice,92,1,0.0-3.92-0.,335.145126438874,,,,,,,0,0,trial,,0,45
two-choice,93,1,0.0-3.93-0.,440.557061156142,,,,,,,0,1,trial,,1,46
two-choice,94,1,0.0-3.94-0.,369.876837929041,,,,,,,1,0,trial,,0,46
two-choice,95,1,0.0-3.95-0.,389.908022511008,,,,,,,1,1,trial,,1,47
two-choice,96,1,0.0-3.96-0.,345.251308386651,,,,,,,1,1,trial,,1,48
two-choice,97,1,0.0-3.97-0.,404.644785279743,,,,,,,1,1,trial,,1,49
two-choice,98,1,0.0-3.98-0.,365.344093936073,,,,,,,1,0,trial,,0,49
two-choice,99,1,0.0-3.99-0.,450.380241019957,,,,,,,1,1,trial,,1,50
two-choice,100,1,0.0-3.100-0.,359.991694740529,,,,,,,1,1,trial,,1,51
two-choice,101,1,0.0-3.101-0.,354.715753213895,,,,,,,1,0,trial,,0,51
two-choice,102,1,0.0-3.102-0.,265.437473752172,,,,,,,1,1,trial,,1,52
two-choice,103,1,0.0-3.103-0.,350.566022283601,,,,,,,1,0,trial,,0,52
two-choice,104,1,0.0-3.104-0.,390.215664981952,,,,,,,1,1,trial,,1,53
two-choice,105,1,0.0-3.105-0.,410.539272970709,,,,,,,1,0,trial,,0,53
two-choice,106,1,0.0-3.106-0.,490.203815854329,,,,,,,1,0,trial,,0,53
