trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"18"},"735",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1400.31713386998,,,,,,,0,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,929.900325194467,,,,,,,1,1,trial,,1,1
two-choice,5,1,0.0-3.5-0.,800.69241381716,,,,,,,1,0,trial,,0,1
two-choice,6,1,0.0-3.6-0.,902.146358450409,,,,,,,1,1,trial,,1,2
two-choice,7,1,0.0-3.7-0.,460.561596089974,,,,,,,1,0,trial,,0,2
two-choice,8,1,0.0-3.8-0.,605.671181343496,,,,,,,1,0,trial,,0,2
two-choice,9,1,0.0-3.9-0.,364.965412241872,,,,,,,0,1,trial,,1,3
two-choice,10,1,0.0-3.10-0.,350.548840535339,,,,,,,0,1,trial,,1,4
two-choice,11,1,0.0-3.11-0.,480.112210963853,,,,,,,0,0,trial,,0,4
two-choice,12,1,0.0-3.12-0.,864.741970319301,,,,,,,0,0,trial,,0,4
two-choice,13,1,0.0-3.13-0.,460.303778585512,,,,,,,1,0,trial,,0,4
two-choice,14,1,0.0-3.14-0.,464.696916285902,,,,,,,1,1,trial,,1,5
two-choice,15,1,0.0-3.15-0.,935.083371994551,,,,,,,1,1,trial,,1,6
two-choice,16,1,0.0-3.16-0.,1035.07013368653,,,,,,,1,0,trial,,0,6
two-choice,17,1,0.0-3.17-0.,315.080461034086,,,,,,,0,0,trial,,0,6
two-choice,18,1,0.0-3.18-0.,324.685535742901,,,,,,,0,1,trial,,1,7
two-choice,19,1,0.0-3.19-0.,400.622857909184,,,,,,,0,1,trial,,1,8
two-choice,20,1,0.0-3.20-0.,610.090283676982,,,,,,,0,0,trial,,0,8
two-choice,21,1,0.0-3.21-0.,640.133158187382,,,,,,,0,0,trial,,0,8
two-choice,22,1,0.0-3.22-0.,774.856170755811,,,,,,,1,1,trial,,1,9
two-choice,23,1,0.0-3.23-0.,329.860537138302,,,,,,,1,1,trial,,1,10
two-choice,24,1,0.0-3.24-0.,754.842947062571,,,,,,,0,1,trial,,1,11
two-choice,25,1,0.0-3.25-0.,440.635043021757,,,,,,,0,0,trial,,0,11
two-choice,26,1,0.0-3.26-0.,459.699278697371,,,,,,,1,1,trial,,1,12
two-choice,27,1,0.0-3.27-0.,350.080014846753,,,,,,,1,1,trial,,1,13
two-choice,28,1,0.0-3.28-0.,386.3086818601,,,,,,,1,1,trial,,1,14
two-choice,29,1,0.0-3.29-0.,485.687286709435,,,,,,,0,0,trial,,0,14
