trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"11"},"721",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,940.543242904823,,,,,,,0,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,3338.1577815162,,,,,,,0,0,trial,,0,0
two-choice,5,1,0.0-3.5-0.,3499.28618251579,,,,,,,1,0,trial,,0,0
two-choice,6,1,0.0-3.6-0.,3223.8761347835,,,,,,,1,1,trial,,1,1
two-choice,7,1,0.0-3.7-0.,2527.65446732519,,,,,,,1,0,trial,,0,1
two-choice,8,1,0.0-3.8-0.,2112.46366350679,,,,,,,0,1,trial,,1,2
two-choice,9,1,0.0-3.9-0.,2473.29044685466,,,,,,,0,1,trial,,1,3
two-choice,10,1,0.0-3.10-0.,1951.83586172061,,,,,,,0,1,trial,,1,4
two-choice,11,1,0.0-3.11-0.,3076.40363136306,,,,,,,0,0,trial,,0,4
two-choice,12,1,0.0-3.12-0.,2656.24292311259,,,,,,,1,1,trial,,1,5
two-choice,13,1,0.0-3.13-0.,1753.66775039583,,,,,,,1,0,trial,,0,5
two-choice,14,1,0.0-3.14-0.,3777.28828822728,,,,,,,1,1,trial,,1,6
two-choice,15,1,0.0-3.15-0.,2864.10882073687,,,,,,,1,1,trial,,1,7
two-choice,16,1,0.0-3.16-0.,2153.62305403687,,,,,,,1,0,trial,,0,7
two-choice,17,1,0.0-3.17-0.,3632.12178595131,,,,,,,1,1,trial,,1,8
two-choice,18,1,0.0-3.18-0.,2203.69655475952,,,,,,,1,0,trial,,0,8
two-choice,19,1,0.0-3.19-0.,1657.14479633607,,,,,,,0,1,trial,,1,9
two-choice,20,1,0.0-3.20-0.,1795.59591843281,,,,,,,0,0,trial,,0,9
two-choice,21,1,0.0-3.21-0.,2824.78992705001,,,,,,,1,1,trial,,1,10
two-choice,22,1,0.0-3.22-0.,2195.93362422893,,,,,,,1,1,trial,,1,11
two-choice,23,1,0.0-3.23-0.,3522.18595007434,,,,,,,1,1,trial,,1,12
