trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"8"},"715",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1170.11864816413,,,,,,,1,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,2315.00585686626,,,,,,,0,0,trial,,0,1
two-choice,5,1,0.0-3.5-0.,1579.98977539683,,,,,,,1,0,trial,,0,1
two-choice,6,1,0.0-3.6-0.,1460.07603598446,,,,,,,1,1,trial,,1,2
two-choice,7,1,0.0-3.7-0.,1780.68078763499,,,,,,,0,1,trial,,1,3
two-choice,8,1,0.0-3.8-0.,1250.52418307314,,,,,,,0,1,trial,,1,4
two-choice,9,1,0.0-3.9-0.,1115.29418925966,,,,,,,0,1,trial,,1,5
two-choice,10,1,0.0-3.10-0.,655.553297108781,,,,,,,0,1,trial,,1,6
two-choice,11,1,0.0-3.11-0.,1030.00316303223,,,,,,,0,0,trial,,0,6
two-choice,12,1,0.0-3.12-0.,1460.71407738236,,,,,,,0,0,trial,,0,6
two-choice,13,1,0.0-3.13-0.,1355.27058063963,,,,,,,1,0,trial,,0,6
two-choice,14,1,0.0-3.14-0.,999.94492771657,,,,,,,1,1,trial,,1,7
two-choice,15,1,0.0-3.15-0.,839.999434783749,,,,,,,1,1,trial,,1,8
two-choice,16,1,0.0-3.16-0.,749.893206870183,,,,,,,1,0,trial,,0,8
two-choice,17,1,0.0-3.17-0.,845.213910535676,,,,,,,1,1,trial,,1,9
two-choice,18,1,0.0-3.18-0.,745.144671629532,,,,,,,1,0,trial,,0,9
two-choice,19,1,0.0-3.19-0.,799.777102176449,,,,,,,0,1,trial,,1,10
two-choice,20,1,0.0-3.20-0.,855.04721180223,,,,,,,0,0,trial,,0,10
two-choice,21,1,0.0-3.21-0.,950.583494473904,,,,,,,0,0,trial,,0,10
two-choice,22,1,0.0-3.22-0.,1080.72075127347,,,,,,,1,1,trial,,1,11
