trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"19"},"737",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1647.24211028079,,,,,,,0,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,2954.46603599703,,,,,,,1,1,trial,,1,1
two-choice,5,1,0.0-3.5-0.,1210.17238433706,,,,,,,1,0,trial,,0,1
two-choice,6,1,0.0-3.6-0.,1083.86597811477,,,,,,,0,0,trial,,0,1
two-choice,7,1,0.0-3.7-0.,674.151164304931,,,,,,,1,0,trial,,0,1
two-choice,8,1,0.0-3.8-0.,540.175819536671,,,,,,,1,0,trial,,0,1
two-choice,9,1,0.0-3.9-0.,764.630451041739,,,,,,,0,1,trial,,1,2
two-choice,10,1,0.0-3.10-0.,1274.51358619146,,,,,,,1,0,trial,,0,2
two-choice,11,1,0.0-3.11-0.,1705.47804608941,,,,,,,1,1,trial,,1,3
two-choice,12,1,0.0-3.12-0.,600.1049290644,,,,,,,1,1,trial,,1,4
two-choice,13,1,0.0-3.13-0.,539.846180530731,,,,,,,1,0,trial,,0,4
two-choice,14,1,0.0-3.14-0.,574.586879520211,,,,,,,1,1,trial,,1,5
two-choice,15,1,0.0-3.15-0.,501.330932893325,,,,,,,1,1,trial,,1,6
two-choice,16,1,0.0-3.16-0.,372.743013722356,,,,,,,1,0,trial,,0,6
two-choice,17,1,0.0-3.17-0.,384.72623960115,,,,,,,1,1,trial,,1,7
two-choice,18,1,0.0-3.18-0.,435.954024433158,,,,,,,1,0,trial,,0,7
two-choice,19,1,0.0-3.19-0.,427.138291997835,,,,,,,1,0,trial,,0,7
two-choice,20,1,0.0-3.20-0.,532.043816638179,,,,,,,1,1,trial,,1,8
two-choice,21,1,0.0-3.21-0.,451.131308043841,,,,,,,1,1,trial,,1,9
two-choice,22,1,0.0-3.22-0.,385.691007482819,,,,,,,1,1,trial,,1,10
two-choice,23,1,0.0-3.23-0.,355.952551297378,,,,,,,1,1,trial,,1,11
two-choice,24,1,0.0-3.24-0.,351.323718205094,,,,,,,1,0,trial,,0,11
two-choice,25,1,0.0-3.25-0.,470.92052019434,,,,,,,1,1,trial,,1,12
two-choice,26,1,0.0-3.26-0.,321.084464318119,,,,,,,1,1,trial,,1,13
two-choice,27,1,0.0-3.27-0.,351.867984980345,,,,,,,1,1,trial,,1,14
two-choice,28,1,0.0-3.28-0.,460.736725188326,,,,,,,0,0,trial,,0,14
two-choice,29,1,0.0-3.29-0.,366.825509292539,,,,,,,1,1,trial,,1,15
two-choice,30,1,0.0-3.30-0.,318.891700298991,,,,,,,1,1,trial,,1,16
two-choice,31,1,0.0-3.31-0.,350.584143365268,,,,,,,1,1,trial,,1,17
two-choice,32,1,0.0-3.32-0.,361.167308758013,,,,,,,1,0,trial,,0,17
two-choice,33,1,0.0-3.33-0.,356.227552401833,,,,,,,1,1,trial,,1,18
two-choice,34,1,0.0-3.34-0.,261.601212783717,,,,,,,1,0,trial,,0,18
two-choice,35,1,0.0-3.35-0.,287.295250978786,,,,,,,0,1,trial,,1,19
two-choice,36,1,0.0-3.36-0.,603.49942673929,,,,,,,1,0,trial,,0,19
two-choice,37,1,0.0-3.37-0.,383.089213282801,,,,,,,1,0,trial,,0,19
two-choice,38,1,0.0-3.38-0.,367.233935685363,,,,,,,1,1,trial,,1,20
two-choice,39,1,0.0-3.39-0.,348.126641765703,,,,,,,1,0,trial,,0,20
two-choice,40,1,0.0-3.40-0.,591.574461257551,,,,,,,1,0,trial,,0,20
two-choice,41,1,0.0-3.41-0.,411.75392747391,,,,,,,0,0,trial,,0,20
two-choice,42,1,0.0-3.42-0.,387.39987812005,,,,,,,1,0,trial,,0,20
two-choice,43,1,0.0-3.43-0.,757.443292764947,,,,,,,0,1,trial,,1,21
two-choice,44,1,0.0-3.44-0.,507.105352298822,,,,,,,0,1,trial,,1,22
two-choice,45,1,0.0-3.45-0.,350.595614349004,,,,,,,0,0,trial,,0,22
two-choice,46,1,0.0-3.46-0.,350.096929585561,,,,,,,0,0,trial,,0,22
