trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"6"},"711",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,460.498886293863,,,,,,,0,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,645.111238258323,,,,,,,0,0,trial,,0,0
two-choice,5,1,0.0-3.5-0.,574.931686587661,,,,,,,1,0,trial,,0,0
two-choice,6,1,0.0-3.6-0.,530.403408767597,,,,,,,1,1,trial,,1,1
two-choice,7,1,0.0-3.7-0.,335.305523376519,,,,,,,1,0,trial,,0,1
two-choice,8,1,0.0-3.8-0.,355.306922076124,,,,,,,0,1,trial,,1,2
two-choice,9,1,0.0-3.9-0.,360.629588574739,,,,,,,0,1,trial,,1,3
two-choice,10,1,0.0-3.10-0.,354.971016849959,,,,,,,0,1,trial,,1,4
two-choice,11,1,0.0-3.11-0.,365.311244997429,,,,,,,0,0,trial,,0,4
two-choice,12,1,0.0-3.12-0.,514.951768431274,,,,,,,0,0,trial,,0,4
two-choice,13,1,0.0-3.13-0.,385.506504857403,,,,,,,1,0,trial,,0,4
two-choice,14,1,0.0-3.14-0.,434.82985693845,,,,,,,1,1,trial,,1,5
two-choice,15,1,0.0-3.15-0.,394.765096440096,,,,,,,1,1,trial,,1,6
two-choice,16,1,0.0-3.16-0.,364.730386232623,,,,,,,1,0,trial,,0,6
two-choice,17,1,0.0-3.17-0.,360.387896251268,,,,,,,1,1,trial,,1,7
two-choice,18,1,0.0-3.18-0.,365.051072449205,,,,,,,1,0,trial,,0,7
two-choice,19,1,0.0-3.19-0.,544.710724725519,,,,,,,0,1,trial,,1,8
two-choice,20,1,0.0-3.20-0.,390.580956602207,,,,,,,0,0,trial,,0,8
two-choice,21,1,0.0-3.21-0.,360.588642201037,,,,,,,0,0,trial,,0,8
two-choice,22,1,0.0-3.22-0.,374.881463865677,,,,,,,1,1,trial,,1,9
two-choice,23,1,0.0-3.23-0.,370.216838236956,,,,,,,1,1,trial,,1,10
