trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"13"},"725",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1226.12657397985,,,,,,,0,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,1589.02589348145,,,,,,,0,0,trial,,0,0
two-choice,5,1,0.0-3.5-0.,1791.42529563978,,,,,,,1,0,trial,,0,0
two-choice,6,1,0.0-3.6-0.,1401.40953962691,,,,,,,1,1,trial,,1,1
two-choice,7,1,0.0-3.7-0.,525.875383522362,,,,,,,1,0,trial,,0,1
two-choice,8,1,0.0-3.8-0.,987.626551184803,,,,,,,1,0,trial,,0,1
two-choice,9,1,0.0-3.9-0.,365.489357616752,,,,,,,0,1,trial,,1,2
two-choice,10,1,0.0-3.10-0.,463.318830821663,,,,,,,0,1,trial,,1,3
two-choice,11,1,0.0-3.11-0.,829.707070253789,,,,,,,0,0,trial,,0,3
two-choice,12,1,0.0-3.12-0.,544.497634284198,,,,,,,0,0,trial,,0,3
two-choice,13,1,0.0-3.13-0.,617.621594807133,,,,,,,0,1,trial,,1,4
two-choice,14,1,0.0-3.14-0.,1142.46831322089,,,,,,,0,0,trial,,0,4
two-choice,15,1,0.0-3.15-0.,678.567774826661,,,,,,,1,1,trial,,1,5
two-choice,16,1,0.0-3.16-0.,534.579142695293,,,,,,,1,0,trial,,0,5
two-choice,17,1,0.0-3.17-0.,239.484323421493,,,,,,,1,1,trial,,1,6
two-choice,18,1,0.0-3.18-0.,420.543639687821,,,,,,,1,0,trial,,0,6
two-choice,19,1,0.0-3.19-0.,602.389933308586,,,,,,,0,1,trial,,1,7
two-choice,20,1,0.0-3.20-0.,685.8730528038,,,,,,,0,0,trial,,0,7
two-choice,21,1,0.0-3.21-0.,481.013064738363,,,,,,,0,0,trial,,0,7
two-choice,22,1,0.0-3.22-0.,505.673550534993,,,,,,,1,1,trial,,1,8
two-choice,23,1,0.0-3.23-0.,846.21007880196,,,,,,,1,1,trial,,1,9
two-choice,24,1,0.0-3.24-0.,519.31371120736,,,,,,,1,0,trial,,0,9
two-choice,25,1,0.0-3.25-0.,672.124297823757,,,,,,,1,1,trial,,1,10
two-choice,26,1,0.0-3.26-0.,650.086957961321,,,,,,,1,1,trial,,1,11
two-choice,27,1,0.0-3.27-0.,1109.38018863089,,,,,,,1,1,trial,,1,12
two-choice,28,1,0.0-3.28-0.,550.872908672318,,,,,,,1,1,trial,,1,13
two-choice,29,1,0.0-3.29-0.,643.301475560293,,,,,,,1,1,trial,,1,14
two-choice,30,1,0.0-3.30-0.,629.555038642138,,,,,,,1,1,trial,,1,15
two-choice,31,1,0.0-3.31-0.,466.240942012519,,,,,,,1,1,trial,,1,16
two-choice,32,1,0.0-3.32-0.,654.365834780037,,,,,,,1,0,trial,,0,16
two-choice,33,1,0.0-3.33-0.,1037.81826305203,,,,,,,0,0,trial,,0,16
two-choice,34,1,0.0-3.34-0.,758.960925741121,,,,,,,0,1,trial,,1,17
two-choice,35,1,0.0-3.35-0.,747.62110831216,,,,,,,0,1,trial,,1,18
two-choice,36,1,0.0-3.36-0.,684.543104842305,,,,,,,0,1,trial,,1,19
two-choice,37,1,0.0-3.37-0.,399.696863256395,,,,,,,0,1,trial,,1,20
two-choice,38,1,0.0-3.38-0.,391.114279162139,,,,,,,0,0,trial,,0,20
two-choice,39,1,0.0-3.39-0.,356.240309774876,,,,,,,0,1,trial,,1,21
two-choice,40,1,0.0-3.40-0.,298.635388026014,,,,,,,1,0,trial,,0,21
two-choice,41,1,0.0-3.41-0.,999.128928873688,,,,,,,0,0,trial,,0,21
two-choice,42,1,0.0-3.42-0.,319.527191575617,,,,,,,0,1,trial,,1,22
two-choice,43,1,0.0-3.43-0.,427.377459825948,,,,,,,0,1,trial,,1,23
two-choice,44,1,0.0-3.44-0.,298.134132986888,,,,,,,1,0,trial,,0,23
two-choice,45,1,0.0-3.45-0.,1294.5627742447,,,,,,,0,0,trial,,0,23
two-choice,46,1,0.0-3.46-0.,570.797958876938,,,,,,,1,1,trial,,1,24
two-choice,47,1,0.0-3.47-0.,838.258533040062,,,,,,,1,0,trial,,0,24
two-choice,48,1,0.0-3.48-0.,749.34471026063,,,,,,,1,0,trial,,0,24
two-choice,49,1,0.0-3.49-0.,933.837987482548,,,,,,,1,0,trial,,0,24
two-choice,50,1,0.0-3.50-0.,1499.05327707529,,,,,,,1,0,trial,,0,24
two-choice,51,1,0.0-3.51-0.,1439.52180142514,,,,,,,1,1,trial,,1,25
two-choice,52,1,0.0-3.52-0.,2385.75244043022,,,,,,,1,1,trial,,1,26
two-choice,53,1,0.0-3.53-0.,1903.00948312506,,,,,,,1,0,trial,,0,26
two-choice,54,1,0.0-3.54-0.,504.468750674278,,,,,,,1,1,trial,,1,27
two-choice,55,1,0.0-3.55-0.,672.917565563694,,,,,,,1,1,trial,,1,28
two-choice,56,1,0.0-3.56-0.,620.713549898937,,,,,,,1,0,trial,,0,28
two-choice,57,1,0.0-3.57-0.,937.551379436627,,,,,,,1,0,trial,,0,28
two-choice,58,1,0.0-3.58-0.,439.321829238907,,,,,,,0,0,trial,,0,28
two-choice,59,1,0.0-3.59-0.,617.397122783586,,,,,,,0,0,trial,,0,28
two-choice,60,1,0.0-3.60-0.,1168.27797726728,,,,,,,1,1,trial,,1,29
two-choice,61,1,0.0-3.61-0.,797.133444109932,,,,,,,1,1,trial,,1,30
two-choice,62,1,0.0-3.62-0.,507.269024383277,,,,,,,1,0,trial,,0,30
two-choice,63,1,0.0-3.63-0.,526.648786151782,,,,,,,1,1,trial,,1,31
two-choice,64,1,0.0-3.64-0.,630.486697424203,,,,,,,1,0,trial,,0,31
two-choice,65,1,0.0-3.65-0.,531.233580550179,,,,,,,1,1,trial,,1,32
two-choice,66,1,0.0-3.66-0.,537.414179882035,,,,,,,1,1,trial,,1,33
two-choice,67,1,0.0-3.67-0.,441.791685065255,,,,,,,1,1,trial,,1,34
two-choice,68,1,0.0-3.68-0.,735.985967563465,,,,,,,1,1,trial,,1,35
two-choice,69,1,0.0-3.69-0.,656.085132621229,,,,,,,1,1,trial,,1,36
two-choice,70,1,0.0-3.70-0.,605.517645133659,,,,,,,1,0,trial,,0,36
two-choice,71,1,0.0-3.71-0.,464.028997346759,,,,,,,1,0,trial,,0,36
two-choice,72,1,0.0-3.72-0.,722.397124394774,,,,,,,1,0,trial,,0,36
two-choice,73,1,0.0-3.73-0.,721.563134109601,,,,,,,1,1,trial,,1,37
two-choice,74,1,0.0-3.74-0.,603.3705919981,,,,,,,1,0,trial,,0,37
two-choice,75,1,0.0-3.75-0.,466.462103417143,,,,,,,1,1,trial,,1,38
two-choice,76,1,0.0-3.76-0.,499.245965620503,,,,,,,1,0,trial,,0,38
two-choice,77,1,0.0-3.77-0.,627.707612933591,,,,,,,1,1,trial,,1,39
two-choice,78,1,0.0-3.78-0.,400.479536270723,,,,,,,1,0,trial,,0,39
two-choice,79,1,0.0-3.79-0.,511.273767100647,,,,,,,1,0,trial,,0,39
two-choice,80,1,0.0-3.80-0.,630.664156284183,,,,,,,1,0,trial,,0,39
two-choice,81,1,0.0-3.81-0.,587.456905748695,,,,,,,0,1,trial,,1,40
two-choice,82,1,0.0-3.82-0.,380.654803244397,,,,,,,0,1,trial,,1,41
two-choice,83,1,0.0-3.83-0.,1144.45413020439,,,,,,,0,1,trial,,1,42
two-choice,84,1,0.0-3.84-0.,394.507516874,,,,,,,0,0,trial,,0,42
two-choice,85,1,0.0-3.85-0.,497.664065798745,,,,,,,0,1,trial,,1,43
two-choice,86,1,0.0-3.86-0.,521.132664056495,,,,,,,0,1,trial,,1,44
two-choice,87,1,0.0-3.87-0.,467.89601049386,,,,,,,0,0,trial,,0,44
two-choice,88,1,0.0-3.88-0.,638.68986396119,,,,,,,0,1,trial,,1,45
two-choice,89,1,0.0-3.89-0.,566.757790977135,,,,,,,0,0,trial,,0,45
two-choice,90,1,0.0-3.90-0.,534.58775090985,,,,,,,0,0,trial,,0,45
two-choice,91,1,0.0-3.91-0.,400.837102439255,,,,,,,0,0,trial,,0,45
two-choice,92,1,0.0-3.92-0.,1072.31049751863,,,,,,,1,1,trial,,1,46
two-choice,93,1,0.0-3.93-0.,479.98208203353,,,,,,,1,0,trial,,0,46
two-choice,94,1,0.0-3.94-0.,972.044938011095,,,,,,,1,0,trial,,0,46
two-choice,95,1,0.0-3.95-0.,574.73118789494,,,,,,,0,0,trial,,0,46
two-choice,96,1,0.0-3.96-0.,472.38975786604,,,,,,,1,1,trial,,1,47
two-choice,97,1,0.0-3.97-0.,640.316128265113,,,,,,,1,1,trial,,1,48
two-choice,98,1,0.0-3.98-0.,566.289643989876,,,,,,,1,0,trial,,0,48
two-choice,99,1,0.0-3.99-0.,507.371328305453,,,,,,,1,1,trial,,1,49
two-choice,100,1,0.0-3.100-0.,580.85285522975,,,,,,,1,1,trial,,1,50
two-choice,101,1,0.0-3.101-0.,587.628405308351,,,,,,,1,0,trial,,0,50
two-choice,102,1,0.0-3.102-0.,512.67920108512,,,,,,,1,1,trial,,1,51
