trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"36"},"722",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,527.121956925839,,,,,,,0,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,987.328707647976,,,,,,,0,1,trial,,1,2
two-choice,5,1,0.0-3.5-0.,581.581406062469,,,,,,,0,0,trial,,0,2
two-choice,6,1,0.0-3.6-0.,675.846028199885,,,,,,,0,0,trial,,0,2
two-choice,7,1,0.0-3.7-0.,1031.75218892284,,,,,,,0,0,trial,,0,2
two-choice,8,1,0.0-3.8-0.,786.007422953844,,,,,,,1,1,trial,,1,3
two-choice,9,1,0.0-3.9-0.,771.262586116791,,,,,,,1,0,trial,,0,3
two-choice,10,1,0.0-3.10-0.,757.580029487144,,,,,,,1,0,trial,,0,3
two-choice,11,1,0.0-3.11-0.,2159.13315030048,,,,,,,1,0,trial,,0,3
two-choice,12,1,0.0-3.12-0.,525.730940280482,,,,,,,0,1,trial,,1,4
two-choice,13,1,0.0-3.13-0.,566.620732133742,,,,,,,0,0,trial,,0,4
two-choice,14,1,0.0-3.14-0.,393.386633484624,,,,,,,0,1,trial,,1,5
two-choice,15,1,0.0-3.15-0.,620.68805214949,,,,,,,0,1,trial,,1,6
two-choice,16,1,0.0-3.16-0.,641.5457551484,,,,,,,0,0,trial,,0,6
two-choice,17,1,0.0-3.17-0.,581.726001750212,,,,,,,0,1,trial,,1,7
two-choice,18,1,0.0-3.18-0.,515.943109581713,,,,,,,0,1,trial,,1,8
two-choice,19,1,0.0-3.19-0.,545.964980032295,,,,,,,0,0,trial,,0,8
two-choice,20,1,0.0-3.20-0.,531.038417480886,,,,,,,0,0,trial,,0,8
two-choice,21,1,0.0-3.21-0.,572.230984806083,,,,,,,0,1,trial,,1,9
two-choice,22,1,0.0-3.22-0.,452.028490486555,,,,,,,0,1,trial,,1,10
two-choice,23,1,0.0-3.23-0.,445.612546929624,,,,,,,0,1,trial,,1,11
two-choice,24,1,0.0-3.24-0.,525.81727510551,,,,,,,0,0,trial,,0,11
two-choice,25,1,0.0-3.25-0.,420.666317513678,,,,,,,0,1,trial,,1,12
two-choice,26,1,0.0-3.26-0.,377.472654392477,,,,,,,0,1,trial,,1,13
two-choice,27,1,0.0-3.27-0.,486.349592567421,,,,,,,0,1,trial,,1,14
two-choice,28,1,0.0-3.28-0.,575.587174738757,,,,,,,0,0,trial,,0,14
two-choice,29,1,0.0-3.29-0.,391.365614312235,,,,,,,0,0,trial,,0,14
two-choice,30,1,0.0-3.30-0.,462.519074440934,,,,,,,0,1,trial,,1,15
two-choice,31,1,0.0-3.31-0.,512.10151280975,,,,,,,0,1,trial,,1,16
two-choice,32,1,0.0-3.32-0.,2536.68217774248,,,,,,,1,0,trial,,0,16
two-choice,33,1,0.0-3.33-0.,481.038794794586,,,,,,,0,1,trial,,1,17
two-choice,34,1,0.0-3.34-0.,564.270674658474,,,,,,,0,1,trial,,1,18
two-choice,35,1,0.0-3.35-0.,522.058088798076,,,,,,,0,1,trial,,1,19
two-choice,36,1,0.0-3.36-0.,427.987267146818,,,,,,,0,1,trial,,1,20
two-choice,37,1,0.0-3.37-0.,466.671295289416,,,,,,,0,1,trial,,1,21
two-choice,38,1,0.0-3.38-0.,437.694498570636,,,,,,,0,0,trial,,0,21
two-choice,39,1,0.0-3.39-0.,371.85394926928,,,,,,,0,0,trial,,0,21
two-choice,40,1,0.0-3.40-0.,365.668030630331,,,,,,,0,0,trial,,0,21
two-choice,41,1,0.0-3.41-0.,556.571180175524,,,,,,,0,1,trial,,1,22
