trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"23"},"751",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1174.70901506022,,,,,,,0,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,729.825508780777,,,,,,,0,0,trial,,0,1
two-choice,5,1,0.0-3.5-0.,480.82644212991,,,,,,,0,1,trial,,1,2
two-choice,6,1,0.0-3.6-0.,499.907904304564,,,,,,,0,1,trial,,1,3
two-choice,7,1,0.0-3.7-0.,475.2656375058,,,,,,,0,1,trial,,1,4
two-choice,8,1,0.0-3.8-0.,545.41537957266,,,,,,,0,1,trial,,1,5
two-choice,9,1,0.0-3.9-0.,544.81233889237,,,,,,,0,1,trial,,1,6
two-choice,10,1,0.0-3.10-0.,461.187274195254,,,,,,,0,1,trial,,1,7
two-choice,11,1,0.0-3.11-0.,490.937281865627,,,,,,,0,1,trial,,1,8
two-choice,12,1,0.0-3.12-0.,411.251513287425,,,,,,,0,1,trial,,1,9
two-choice,13,1,0.0-3.13-0.,505.117719992995,,,,,,,0,0,trial,,0,9
two-choice,14,1,0.0-3.14-0.,469.868209213018,,,,,,,0,1,trial,,1,10
two-choice,15,1,0.0-3.15-0.,420.457079540938,,,,,,,0,0,trial,,0,10
two-choice,16,1,0.0-3.16-0.,500.551432836801,,,,,,,0,0,trial,,0,10
two-choice,17,1,0.0-3.17-0.,445.025498978794,,,,,,,1,0,trial,,0,10
two-choice,18,1,0.0-3.18-0.,370.456309057772,,,,,,,1,0,trial,,0,10
two-choice,19,1,0.0-3.19-0.,360.456383787096,,,,,,,1,0,trial,,0,10
two-choice,20,1,0.0-3.20-0.,350.163348484784,,,,,,,0,0,trial,,0,10
two-choice,21,1,0.0-3.21-0.,519.623200874776,,,,,,,0,0,trial,,0,10
two-choice,22,1,0.0-3.22-0.,405.334586743265,,,,,,,0,0,trial,,0,10
two-choice,23,1,0.0-3.23-0.,340.092141181231,,,,,,,0,0,trial,,0,10
two-choice,24,1,0.0-3.24-0.,501.454710960388,,,,,,,1,0,trial,,0,10
two-choice,25,1,0.0-3.25-0.,354.889875743538,,,,,,,1,1,trial,,1,11
two-choice,26,1,0.0-3.26-0.,364.596692379564,,,,,,,1,1,trial,,1,12
two-choice,27,1,0.0-3.27-0.,400.296701584011,,,,,,,1,1,trial,,1,13
two-choice,28,1,0.0-3.28-0.,415.751365944743,,,,,,,1,1,trial,,1,14
two-choice,29,1,0.0-3.29-0.,345.415436662734,,,,,,,1,1,trial,,1,15
two-choice,30,1,0.0-3.30-0.,379.836087115109,,,,,,,1,1,trial,,1,16
two-choice,31,1,0.0-3.31-0.,359.922627918422,,,,,,,1,0,trial,,0,16
two-choice,32,1,0.0-3.32-0.,344.658713322133,,,,,,,1,1,trial,,1,17
two-choice,33,1,0.0-3.33-0.,360.071748960763,,,,,,,1,1,trial,,1,18
two-choice,34,1,0.0-3.34-0.,414.757417980582,,,,,,,1,1,trial,,1,19
two-choice,35,1,0.0-3.35-0.,420.57369556278,,,,,,,1,0,trial,,0,19
two-choice,36,1,0.0-3.36-0.,504.654390737414,,,,,,,1,0,trial,,0,19
two-choice,37,1,0.0-3.37-0.,385.30536647886,,,,,,,1,0,trial,,0,19
two-choice,38,1,0.0-3.38-0.,670.426143333316,,,,,,,1,0,trial,,0,19
two-choice,39,1,0.0-3.39-0.,525.494792964309,,,,,,,0,1,trial,,1,20
two-choice,40,1,0.0-3.40-0.,325.563849881291,,,,,,,0,0,trial,,0,20
two-choice,41,1,0.0-3.41-0.,400.561298243701,,,,,,,0,1,trial,,1,21
two-choice,42,1,0.0-3.42-0.,419.970939867198,,,,,,,0,1,trial,,1,22
two-choice,43,1,0.0-3.43-0.,450.045420322567,,,,,,,0,1,trial,,1,23
two-choice,44,1,0.0-3.44-0.,425.422541797161,,,,,,,0,0,trial,,0,23
two-choice,45,1,0.0-3.45-0.,285.517100710422,,,,,,,0,0,trial,,0,23
two-choice,46,1,0.0-3.46-0.,370.587752200663,,,,,,,1,1,trial,,1,24
two-choice,47,1,0.0-3.47-0.,345.311935991049,,,,,,,1,1,trial,,1,25
two-choice,48,1,0.0-3.48-0.,344.735982362181,,,,,,,1,0,trial,,0,25
two-choice,49,1,0.0-3.49-0.,320.092004723847,,,,,,,1,0,trial,,0,25
two-choice,50,1,0.0-3.50-0.,390.18671726808,,,,,,,0,1,trial,,1,26
two-choice,51,1,0.0-3.51-0.,370.549260638654,,,,,,,0,1,trial,,1,27
two-choice,52,1,0.0-3.52-0.,360.311539843678,,,,,,,0,0,trial,,0,27
two-choice,53,1,0.0-3.53-0.,290.014387108386,,,,,,,0,1,trial,,1,28
two-choice,54,1,0.0-3.54-0.,370.357085485011,,,,,,,0,0,trial,,0,28
two-choice,55,1,0.0-3.55-0.,280.519989319146,,,,,,,0,0,trial,,0,28
two-choice,56,1,0.0-3.56-0.,515.538490843028,,,,,,,1,1,trial,,1,29
two-choice,57,1,0.0-3.57-0.,425.845230929554,,,,,,,1,1,trial,,1,30
two-choice,58,1,0.0-3.58-0.,350.381754338741,,,,,,,1,1,trial,,1,31
two-choice,59,1,0.0-3.59-0.,504.745060577989,,,,,,,1,1,trial,,1,32
two-choice,60,1,0.0-3.60-0.,385.500677861273,,,,,,,1,1,trial,,1,33
two-choice,61,1,0.0-3.61-0.,375.43403217569,,,,,,,1,0,trial,,0,33
two-choice,62,1,0.0-3.62-0.,444.64457128197,,,,,,,1,0,trial,,0,33
two-choice,63,1,0.0-3.63-0.,845.05047602579,,,,,,,0,0,trial,,0,33
two-choice,64,1,0.0-3.64-0.,335.524999070913,,,,,,,1,0,trial,,0,33
two-choice,65,1,0.0-3.65-0.,335.450866259634,,,,,,,0,0,trial,,0,33
two-choice,66,1,0.0-3.66-0.,434.601876419038,,,,,,,0,1,trial,,1,34
two-choice,67,1,0.0-3.67-0.,454.62311245501,,,,,,,0,0,trial,,0,34
two-choice,68,1,0.0-3.68-0.,425.406004302204,,,,,,,1,1,trial,,1,35
two-choice,69,1,0.0-3.69-0.,340.402357745916,,,,,,,1,1,trial,,1,36
two-choice,70,1,0.0-3.70-0.,460.816611070186,,,,,,,1,1,trial,,1,37
two-choice,71,1,0.0-3.71-0.,460.574824828655,,,,,,,1,0,trial,,0,37
two-choice,72,1,0.0-3.72-0.,450.311727821827,,,,,,,1,0,trial,,0,37
two-choice,73,1,0.0-3.73-0.,354.731916449964,,,,,,,1,0,trial,,0,37
two-choice,74,1,0.0-3.74-0.,345.419428311288,,,,,,,0,1,trial,,1,38
two-choice,75,1,0.0-3.75-0.,355.813968461007,,,,,,,0,1,trial,,1,39
two-choice,76,1,0.0-3.76-0.,855.565053410828,,,,,,,0,1,trial,,1,40
two-choice,77,1,0.0-3.77-0.,405.313201714307,,,,,,,0,0,trial,,0,40
two-choice,78,1,0.0-3.78-0.,425.01709330827,,,,,,,1,1,trial,,1,41
