trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"41"},"738",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,729.789541303035,,,,,,,1,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,375.150315994688,,,,,,,0,1,trial,,1,1
two-choice,5,1,0.0-3.5-0.,405.485976727505,,,,,,,0,0,trial,,0,1
two-choice,6,1,0.0-3.6-0.,360.33230205976,,,,,,,0,0,trial,,0,1
two-choice,7,1,0.0-3.7-0.,530.013018027603,,,,,,,1,1,trial,,1,2
two-choice,8,1,0.0-3.8-0.,405.473657971015,,,,,,,1,1,trial,,1,3
two-choice,9,1,0.0-3.9-0.,340.413236286622,,,,,,,1,0,trial,,0,3
two-choice,10,1,0.0-3.10-0.,304.939929761531,,,,,,,1,0,trial,,0,3
two-choice,11,1,0.0-3.11-0.,565.263499996945,,,,,,,0,1,trial,,1,4
two-choice,12,1,0.0-3.12-0.,349.691433282715,,,,,,,0,1,trial,,1,5
two-choice,13,1,0.0-3.13-0.,570.275059701089,,,,,,,0,0,trial,,0,5
two-choice,14,1,0.0-3.14-0.,910.203879031542,,,,,,,0,1,trial,,1,6
two-choice,15,1,0.0-3.15-0.,475.459770386806,,,,,,,0,1,trial,,1,7
two-choice,16,1,0.0-3.16-0.,435.339032086631,,,,,,,0,0,trial,,0,7
two-choice,17,1,0.0-3.17-0.,460.30443993368,,,,,,,1,0,trial,,0,7
two-choice,18,1,0.0-3.18-0.,325.537251737842,,,,,,,0,1,trial,,1,8
two-choice,19,1,0.0-3.19-0.,740.249251906789,,,,,,,0,0,trial,,0,8
two-choice,20,1,0.0-3.20-0.,879.967130660589,,,,,,,1,1,trial,,1,9
two-choice,21,1,0.0-3.21-0.,1750.66983234683,,,,,,,0,1,trial,,1,10
two-choice,22,1,0.0-3.22-0.,594.964382491526,,,,,,,0,1,trial,,1,11
two-choice,23,1,0.0-3.23-0.,459.798646312265,,,,,,,0,1,trial,,1,12
two-choice,24,1,0.0-3.24-0.,605.029168276815,,,,,,,0,0,trial,,0,12
two-choice,25,1,0.0-3.25-0.,560.199042107342,,,,,,,1,0,trial,,0,12
two-choice,26,1,0.0-3.26-0.,400.401229122508,,,,,,,1,0,trial,,0,12
two-choice,27,1,0.0-3.27-0.,669.693578196529,,,,,,,0,1,trial,,1,13
two-choice,28,1,0.0-3.28-0.,435.115845217297,,,,,,,0,0,trial,,0,13
two-choice,29,1,0.0-3.29-0.,595.063657168794,,,,,,,0,0,trial,,0,13
two-choice,30,1,0.0-3.30-0.,399.88565296153,,,,,,,1,0,trial,,0,13
two-choice,31,1,0.0-3.31-0.,280.197708783817,,,,,,,1,0,trial,,0,13
two-choice,32,1,0.0-3.32-0.,290.201625422924,,,,,,,0,1,trial,,1,14
two-choice,33,1,0.0-3.33-0.,400.245070777601,,,,,,,0,1,trial,,1,15
two-choice,34,1,0.0-3.34-0.,545.56363561278,,,,,,,0,1,trial,,1,16
two-choice,35,1,0.0-3.35-0.,399.751958229899,,,,,,,1,0,trial,,0,16
two-choice,36,1,0.0-3.36-0.,335.037548653418,,,,,,,0,1,trial,,1,17
two-choice,37,1,0.0-3.37-0.,590.043401876756,,,,,,,0,1,trial,,1,18
two-choice,38,1,0.0-3.38-0.,614.887796062249,,,,,,,0,0,trial,,0,18
two-choice,39,1,0.0-3.39-0.,560.363171412973,,,,,,,0,0,trial,,0,18
two-choice,40,1,0.0-3.40-0.,499.829530159332,,,,,,,1,1,trial,,1,19
two-choice,41,1,0.0-3.41-0.,700.075253105751,,,,,,,1,0,trial,,0,19
two-choice,42,1,0.0-3.42-0.,280.160752516167,,,,,,,0,0,trial,,0,19
two-choice,43,1,0.0-3.43-0.,725.202616358729,,,,,,,0,0,trial,,0,19
two-choice,44,1,0.0-3.44-0.,460.62400295159,,,,,,,1,1,trial,,1,20
two-choice,45,1,0.0-3.45-0.,1374.92060742989,,,,,,,1,1,trial,,1,21
two-choice,46,1,0.0-3.46-0.,805.502788205558,,,,,,,1,1,trial,,1,22
two-choice,47,1,0.0-3.47-0.,1330.52453624259,,,,,,,1,1,trial,,1,23
two-choice,48,1,0.0-3.48-0.,989.860577046784,,,,,,,0,0,trial,,0,23
two-choice,49,1,0.0-3.49-0.,665.360637010963,,,,,,,1,1,trial,,1,24
two-choice,50,1,0.0-3.50-0.,359.78810290726,,,,,,,1,0,trial,,0,24
two-choice,51,1,0.0-3.51-0.,800.432533254934,,,,,,,1,0,trial,,0,24
two-choice,52,1,0.0-3.52-0.,410.118191215588,,,,,,,0,1,trial,,1,25
two-choice,53,1,0.0-3.53-0.,550.462514931496,,,,,,,0,0,trial,,0,25
two-choice,54,1,0.0-3.54-0.,580.651075228161,,,,,,,0,0,trial,,0,25
two-choice,55,1,0.0-3.55-0.,390.475935129871,,,,,,,0,0,trial,,0,25
two-choice,56,1,0.0-3.56-0.,785.469230464514,,,,,,,1,0,trial,,0,25
two-choice,57,1,0.0-3.57-0.,405.1461239942,,,,,,,0,0,trial,,0,25
two-choice,58,1,0.0-3.58-0.,380.43180137538,,,,,,,0,0,trial,,0,25
two-choice,59,1,0.0-3.59-0.,695.380357889007,,,,,,,0,0,trial,,0,25
two-choice,60,1,0.0-3.60-0.,495.149852229588,,,,,,,1,1,trial,,1,26
two-choice,61,1,0.0-3.61-0.,580.065572012245,,,,,,,1,1,trial,,1,27
two-choice,62,1,0.0-3.62-0.,414.882651170046,,,,,,,1,0,trial,,0,27
two-choice,63,1,0.0-3.63-0.,835.518161287837,,,,,,,0,0,trial,,0,27
two-choice,64,1,0.0-3.64-0.,320.157940941499,,,,,,,1,0,trial,,0,27
two-choice,65,1,0.0-3.65-0.,584.842350723193,,,,,,,1,1,trial,,1,28
two-choice,66,1,0.0-3.66-0.,369.665933458236,,,,,,,1,0,trial,,0,28
two-choice,67,1,0.0-3.67-0.,550.350921497738,,,,,,,1,0,trial,,0,28
two-choice,68,1,0.0-3.68-0.,784.861263635321,,,,,,,0,1,trial,,1,29
two-choice,69,1,0.0-3.69-0.,314.860151323956,,,,,,,0,1,trial,,1,30
two-choice,70,1,0.0-3.70-0.,360.177955295512,,,,,,,0,1,trial,,1,31
two-choice,71,1,0.0-3.71-0.,539.8357764916,,,,,,,0,1,trial,,1,32
two-choice,72,1,0.0-3.72-0.,674.972889679339,,,,,,,0,0,trial,,0,32
two-choice,73,1,0.0-3.73-0.,780.682306896779,,,,,,,1,1,trial,,1,33
two-choice,74,1,0.0-3.74-0.,650.366537332957,,,,,,,1,0,trial,,0,33
two-choice,75,1,0.0-3.75-0.,505.441810364573,,,,,,,1,1,trial,,1,34
two-choice,76,1,0.0-3.76-0.,414.97395488841,,,,,,,1,0,trial,,0,34
two-choice,77,1,0.0-3.77-0.,439.919797654511,,,,,,,1,0,trial,,0,34
two-choice,78,1,0.0-3.78-0.,545.500592568715,,,,,,,0,1,trial,,1,35
two-choice,79,1,0.0-3.79-0.,549.837156919239,,,,,,,0,0,trial,,0,35
two-choice,80,1,0.0-3.80-0.,365.267413015317,,,,,,,0,1,trial,,1,36
two-choice,81,1,0.0-3.81-0.,1005.60757009407,,,,,,,0,0,trial,,0,36
two-choice,82,1,0.0-3.82-0.,959.788320296866,,,,,,,0,1,trial,,1,37
two-choice,83,1,0.0-3.83-0.,749.976358858476,,,,,,,0,0,trial,,0,37
two-choice,84,1,0.0-3.84-0.,905.679272498674,,,,,,,1,0,trial,,0,37
two-choice,85,1,0.0-3.85-0.,3795.83220260429,,,,,,,0,1,trial,,1,38
two-choice,86,1,0.0-3.86-0.,2155.30871345436,,,,,,,1,0,trial,,0,38
two-choice,87,1,0.0-3.87-0.,850.647042647324,,,,,,,1,0,trial,,0,38
two-choice,88,1,0.0-3.88-0.,1199.94137721369,,,,,,,0,1,trial,,1,39
two-choice,89,1,0.0-3.89-0.,419.976456683798,,,,,,,0,1,trial,,1,40
two-choice,90,1,0.0-3.90-0.,429.88979423717,,,,,,,0,0,trial,,0,40
two-choice,91,1,0.0-3.91-0.,354.875817884022,,,,,,,0,1,trial,,1,41
two-choice,92,1,0.0-3.92-0.,464.85766945807,,,,,,,0,1,trial,,1,42
two-choice,93,1,0.0-3.93-0.,639.766610302104,,,,,,,0,1,trial,,1,43
two-choice,94,1,0.0-3.94-0.,375.293430952297,,,,,,,0,0,trial,,0,43
two-choice,95,1,0.0-3.95-0.,409.83775836321,,,,,,,0,1,trial,,1,44
two-choice,96,1,0.0-3.96-0.,395.111410463869,,,,,,,0,1,trial,,1,45
two-choice,97,1,0.0-3.97-0.,415.107649621859,,,,,,,0,1,trial,,1,46
two-choice,98,1,0.0-3.98-0.,614.731275400118,,,,,,,0,1,trial,,1,47
two-choice,99,1,0.0-3.99-0.,400.192534905727,,,,,,,0,0,trial,,0,47
two-choice,100,1,0.0-3.100-0.,605.465034843292,,,,,,,0,1,trial,,1,48
two-choice,101,1,0.0-3.101-0.,365.619222187888,,,,,,,0,0,trial,,0,48
two-choice,102,1,0.0-3.102-0.,345.281681031338,,,,,,,0,1,trial,,1,49
two-choice,103,1,0.0-3.103-0.,500.298005195873,,,,,,,0,0,trial,,0,49
two-choice,104,1,0.0-3.104-0.,310.509456638101,,,,,,,0,1,trial,,1,50
two-choice,105,1,0.0-3.105-0.,434.881426541324,,,,,,,0,0,trial,,0,50
two-choice,106,1,0.0-3.106-0.,554.796905384137,,,,,,,1,1,trial,,1,51
two-choice,107,1,0.0-3.107-0.,359.991724693828,,,,,,,1,0,trial,,0,51
two-choice,108,1,0.0-3.108-0.,485.320572068304,,,,,,,1,1,trial,,1,52
two-choice,109,1,0.0-3.109-0.,599.849131473093,,,,,,,1,0,trial,,0,52
two-choice,110,1,0.0-3.110-0.,690.008293422579,,,,,,,1,1,trial,,1,53
two-choice,111,1,0.0-3.111-0.,489.782860189734,,,,,,,1,1,trial,,1,54
two-choice,112,1,0.0-3.112-0.,654.691869875023,,,,,,,1,0,trial,,0,54
two-choice,113,1,0.0-3.113-0.,719.818957768439,,,,,,,0,1,trial,,1,55
two-choice,114,1,0.0-3.114-0.,440.17740457457,,,,,,,0,0,trial,,0,55
two-choice,115,1,0.0-3.115-0.,1095.16093911043,,,,,,,0,1,trial,,1,56
two-choice,116,1,0.0-3.116-0.,620.609495803365,,,,,,,0,0,trial,,0,56
two-choice,117,1,0.0-3.117-0.,680.107999256506,,,,,,,1,1,trial,,1,57
two-choice,118,1,0.0-3.118-0.,994.892788781726,,,,,,,1,1,trial,,1,58
two-choice,119,1,0.0-3.119-0.,1800.50209799265,,,,,,,1,1,trial,,1,59
two-choice,120,1,0.0-3.120-0.,514.768557753996,,,,,,,1,1,trial,,1,60
two-choice,121,1,0.0-3.121-0.,470.31053047067,,,,,,,1,0,trial,,0,60
two-choice,122,1,0.0-3.122-0.,2760.01215933684,,,,,,,1,1,trial,,1,61
two-choice,123,1,0.0-3.123-0.,350.571862005381,,,,,,,1,1,trial,,1,62
two-choice,124,1,0.0-3.124-0.,539.898094904856,,,,,,,1,1,trial,,1,63
two-choice,125,1,0.0-3.125-0.,489.760758893681,,,,,,,1,0,trial,,0,63
two-choice,126,1,0.0-3.126-0.,410.655144041812,,,,,,,0,0,trial,,0,63
two-choice,127,1,0.0-3.127-0.,680.271041612286,,,,,,,0,1,trial,,1,64
two-choice,128,1,0.0-3.128-0.,510.354820020439,,,,,,,0,0,trial,,0,64
two-choice,129,1,0.0-3.129-0.,404.890690968386,,,,,,,0,0,trial,,0,64
two-choice,130,1,0.0-3.130-0.,430.503920442789,,,,,,,0,1,trial,,1,65
two-choice,131,1,0.0-3.131-0.,399.761016136836,,,,,,,0,1,trial,,1,66
two-choice,132,1,0.0-3.132-0.,640.405011703479,,,,,,,0,0,trial,,0,66
two-choice,133,1,0.0-3.133-0.,370.160132955789,,,,,,,1,0,trial,,0,66
two-choice,134,1,0.0-3.134-0.,690.172422726391,,,,,,,0,0,trial,,0,66
two-choice,135,1,0.0-3.135-0.,359.856943014165,,,,,,,0,0,trial,,0,66
two-choice,136,1,0.0-3.136-0.,400.465359116424,,,,,,,0,0,trial,,0,66
two-choice,137,1,0.0-3.137-0.,1455.40302439804,,,,,,,0,0,trial,,0,66
