trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"17"},"733",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1941.23563647736,,,,,,,0,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,1803.06474032113,,,,,,,1,1,trial,,1,1
two-choice,5,1,0.0-3.5-0.,975.607357802801,,,,,,,0,1,trial,,1,2
two-choice,6,1,0.0-3.6-0.,3197.47558201198,,,,,,,0,0,trial,,0,2
two-choice,7,1,0.0-3.7-0.,1058.04625124438,,,,,,,1,0,trial,,0,2
two-choice,8,1,0.0-3.8-0.,706.080514006317,,,,,,,0,1,trial,,1,3
two-choice,9,1,0.0-3.9-0.,827.594449627213,,,,,,,0,1,trial,,1,4
two-choice,10,1,0.0-3.10-0.,612.174999550916,,,,,,,0,1,trial,,1,5
two-choice,11,1,0.0-3.11-0.,2567.70699692424,,,,,,,0,0,trial,,0,5
two-choice,12,1,0.0-3.12-0.,2701.72714447835,,,,,,,1,1,trial,,1,6
two-choice,13,1,0.0-3.13-0.,2415.63968441915,,,,,,,1,0,trial,,0,6
two-choice,14,1,0.0-3.14-0.,643.510718189646,,,,,,,0,0,trial,,0,6
two-choice,15,1,0.0-3.15-0.,837.859250663314,,,,,,,1,1,trial,,1,7
two-choice,16,1,0.0-3.16-0.,875.82351983292,,,,,,,1,0,trial,,0,7
two-choice,17,1,0.0-3.17-0.,582.610558310989,,,,,,,1,1,trial,,1,8
two-choice,18,1,0.0-3.18-0.,711.805216444191,,,,,,,0,1,trial,,1,9
two-choice,19,1,0.0-3.19-0.,1087.49580773292,,,,,,,1,0,trial,,0,9
two-choice,20,1,0.0-3.20-0.,2795.73032748885,,,,,,,1,1,trial,,1,10
two-choice,21,1,0.0-3.21-0.,2176.06961150886,,,,,,,1,1,trial,,1,11
two-choice,22,1,0.0-3.22-0.,1601.00502608111,,,,,,,1,1,trial,,1,12
two-choice,23,1,0.0-3.23-0.,1919.58499792963,,,,,,,0,0,trial,,0,12
two-choice,24,1,0.0-3.24-0.,917.423377395608,,,,,,,1,0,trial,,0,12
two-choice,25,1,0.0-3.25-0.,551.323177351151,,,,,,,0,0,trial,,0,12
two-choice,26,1,0.0-3.26-0.,1041.7180529912,,,,,,,1,1,trial,,1,13
two-choice,27,1,0.0-3.27-0.,730.863499396946,,,,,,,1,1,trial,,1,14
two-choice,28,1,0.0-3.28-0.,2098.69855799479,,,,,,,1,1,trial,,1,15
two-choice,29,1,0.0-3.29-0.,806.271911307704,,,,,,,1,1,trial,,1,16
two-choice,30,1,0.0-3.30-0.,650.72196937399,,,,,,,1,1,trial,,1,17
two-choice,31,1,0.0-3.31-0.,517.166989098769,,,,,,,1,1,trial,,1,18
two-choice,32,1,0.0-3.32-0.,455.96256677527,,,,,,,1,0,trial,,0,18
