trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"15"},"729",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,840.030647081221,,,,,,,0,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,8260.95221724972,,,,,,,1,1,trial,,1,1
two-choice,5,1,0.0-3.5-0.,3575.51707806851,,,,,,,1,0,trial,,0,1
two-choice,6,1,0.0-3.6-0.,2160.26704652541,,,,,,,1,1,trial,,1,2
two-choice,7,1,0.0-3.7-0.,1215.37693532809,,,,,,,1,0,trial,,0,2
two-choice,8,1,0.0-3.8-0.,1690.37304958511,,,,,,,0,1,trial,,1,3
two-choice,9,1,0.0-3.9-0.,1170.03022650715,,,,,,,0,1,trial,,1,4
two-choice,10,1,0.0-3.10-0.,1201.36778143205,,,,,,,0,1,trial,,1,5
two-choice,11,1,0.0-3.11-0.,1385.10325104107,,,,,,,0,0,trial,,0,5
two-choice,12,1,0.0-3.12-0.,1700.10368075782,,,,,,,0,0,trial,,0,5
two-choice,13,1,0.0-3.13-0.,299.800135680925,,,,,,,0,1,trial,,1,6
two-choice,14,1,0.0-3.14-0.,3260.17214297281,,,,,,,1,1,trial,,1,7
two-choice,15,1,0.0-3.15-0.,1401.20942598878,,,,,,,1,1,trial,,1,8
two-choice,16,1,0.0-3.16-0.,780.309433119328,,,,,,,1,0,trial,,0,8
two-choice,17,1,0.0-3.17-0.,825.561421248494,,,,,,,1,1,trial,,1,9
two-choice,18,1,0.0-3.18-0.,850.494175043423,,,,,,,1,0,trial,,0,9
two-choice,19,1,0.0-3.19-0.,349.678809079705,,,,,,,0,1,trial,,1,10
two-choice,20,1,0.0-3.20-0.,1670.03882085555,,,,,,,0,0,trial,,0,10
two-choice,21,1,0.0-3.21-0.,860.221880479003,,,,,,,0,0,trial,,0,10
two-choice,22,1,0.0-3.22-0.,695.008877779401,,,,,,,1,1,trial,,1,11
two-choice,23,1,0.0-3.23-0.,1060.56894587527,,,,,,,1,1,trial,,1,12
two-choice,24,1,0.0-3.24-0.,1219.91145992433,,,,,,,1,0,trial,,0,12
two-choice,25,1,0.0-3.25-0.,415.609897032482,,,,,,,1,1,trial,,1,13
two-choice,26,1,0.0-3.26-0.,1385.2133318469,,,,,,,1,1,trial,,1,14
two-choice,27,1,0.0-3.27-0.,695.143461622138,,,,,,,1,1,trial,,1,15
two-choice,28,1,0.0-3.28-0.,689.776930939843,,,,,,,1,1,trial,,1,16
two-choice,29,1,0.0-3.29-0.,696.279378500549,,,,,,,1,1,trial,,1,17
two-choice,30,1,0.0-3.30-0.,774.986422757138,,,,,,,1,1,trial,,1,18
two-choice,31,1,0.0-3.31-0.,619.990454786603,,,,,,,1,1,trial,,1,19
two-choice,32,1,0.0-3.32-0.,750.501672240716,,,,,,,1,0,trial,,0,19
two-choice,33,1,0.0-3.33-0.,1641.07440328735,,,,,,,1,1,trial,,1,20
two-choice,34,1,0.0-3.34-0.,629.758023373142,,,,,,,1,0,trial,,0,20
