trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"26"},"702",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1102.31548926095,,,,,,,1,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,972.179776583289,,,,,,,1,1,trial,,1,2
two-choice,5,1,0.0-3.5-0.,717.611495520032,,,,,,,1,0,trial,,0,2
two-choice,6,1,0.0-3.6-0.,918.02873396955,,,,,,,1,1,trial,,1,3
two-choice,7,1,0.0-3.7-0.,936.365249972368,,,,,,,1,0,trial,,0,3
two-choice,8,1,0.0-3.8-0.,651.796974945682,,,,,,,1,0,trial,,0,3
two-choice,9,1,0.0-3.9-0.,722.789092031235,,,,,,,0,1,trial,,1,4
two-choice,10,1,0.0-3.10-0.,672.006264312586,,,,,,,0,1,trial,,1,5
two-choice,11,1,0.0-3.11-0.,757.719152819845,,,,,,,0,0,trial,,0,5
two-choice,12,1,0.0-3.12-0.,709.836950385579,,,,,,,0,0,trial,,0,5
two-choice,13,1,0.0-3.13-0.,486.677469425558,,,,,,,1,0,trial,,0,5
two-choice,14,1,0.0-3.14-0.,592.104286068206,,,,,,,0,0,trial,,0,5
two-choice,15,1,0.0-3.15-0.,816.106877280617,,,,,,,1,1,trial,,1,6
two-choice,16,1,0.0-3.16-0.,635.248106245854,,,,,,,1,0,trial,,0,6
two-choice,17,1,0.0-3.17-0.,891.828018791784,,,,,,,1,1,trial,,1,7
two-choice,18,1,0.0-3.18-0.,742.577580935176,,,,,,,1,0,trial,,0,7
two-choice,19,1,0.0-3.19-0.,682.864063339366,,,,,,,1,0,trial,,0,7
two-choice,20,1,0.0-3.20-0.,1017.89458495659,,,,,,,0,0,trial,,0,7
two-choice,21,1,0.0-3.21-0.,1351.48188777021,,,,,,,1,1,trial,,1,8
two-choice,22,1,0.0-3.22-0.,662.004555753811,,,,,,,1,1,trial,,1,9
