trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"4"},"707",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1156.02795773884,,,,,,,1,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,1651.37225849321,,,,,,,1,1,trial,,1,2
two-choice,5,1,0.0-3.5-0.,1078.10121850343,,,,,,,1,0,trial,,0,2
two-choice,6,1,0.0-3.6-0.,2242.03538248548,,,,,,,1,1,trial,,1,3
two-choice,7,1,0.0-3.7-0.,1621.41947663622,,,,,,,1,0,trial,,0,3
two-choice,8,1,0.0-3.8-0.,1916.4527936955,,,,,,,1,0,trial,,0,3
two-choice,9,1,0.0-3.9-0.,851.805498474278,,,,,,,0,1,trial,,1,4
two-choice,10,1,0.0-3.10-0.,801.404528145213,,,,,,,0,1,trial,,1,5
two-choice,11,1,0.0-3.11-0.,996.671611210331,,,,,,,0,0,trial,,0,5
two-choice,12,1,0.0-3.12-0.,851.51178156957,,,,,,,0,0,trial,,0,5
two-choice,13,1,0.0-3.13-0.,2156.17496712366,,,,,,,1,0,trial,,0,5
two-choice,14,1,0.0-3.14-0.,821.287017199211,,,,,,,1,1,trial,,1,6
two-choice,15,1,0.0-3.15-0.,1016.18219981901,,,,,,,1,1,trial,,1,7
two-choice,16,1,0.0-3.16-0.,996.099270880222,,,,,,,0,1,trial,,1,8
two-choice,17,1,0.0-3.17-0.,3300.77634227928,,,,,,,1,1,trial,,1,9
two-choice,18,1,0.0-3.18-0.,1685.63238478964,,,,,,,1,0,trial,,0,9
two-choice,19,1,0.0-3.19-0.,1551.46277270978,,,,,,,1,0,trial,,0,9
two-choice,20,1,0.0-3.20-0.,1816.59992382629,,,,,,,0,0,trial,,0,9
two-choice,21,1,0.0-3.21-0.,786.124307778664,,,,,,,0,0,trial,,0,9
two-choice,22,1,0.0-3.22-0.,1151.98142675217,,,,,,,1,1,trial,,1,10
two-choice,23,1,0.0-3.23-0.,977.465908625163,,,,,,,1,1,trial,,1,11
two-choice,24,1,0.0-3.24-0.,895.915909088217,,,,,,,1,0,trial,,0,11
two-choice,25,1,0.0-3.25-0.,887.739478901494,,,,,,,0,0,trial,,0,11
two-choice,26,1,0.0-3.26-0.,2026.17853519041,,,,,,,1,1,trial,,1,12
two-choice,27,1,0.0-3.27-0.,1346.24178241938,,,,,,,1,1,trial,,1,13
two-choice,28,1,0.0-3.28-0.,1211.98479551822,,,,,,,1,1,trial,,1,14
two-choice,29,1,0.0-3.29-0.,1471.53844253626,,,,,,,1,1,trial,,1,15
two-choice,30,1,0.0-3.30-0.,841.423678561114,,,,,,,1,1,trial,,1,16
