trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"29"},"708",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,665.274768020026,,,,,,,0,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,1325.19921055064,,,,,,,0,1,trial,,1,2
two-choice,5,1,0.0-3.5-0.,1125.23464520928,,,,,,,0,0,trial,,0,2
two-choice,6,1,0.0-3.6-0.,705.437897355296,,,,,,,1,1,trial,,1,3
two-choice,7,1,0.0-3.7-0.,1060.60646683909,,,,,,,1,1,trial,,1,4
two-choice,8,1,0.0-3.8-0.,550.496572628617,,,,,,,0,0,trial,,0,4
two-choice,9,1,0.0-3.9-0.,1864.83172758017,,,,,,,1,0,trial,,0,4
two-choice,10,1,0.0-3.10-0.,665.516070788726,,,,,,,0,1,trial,,1,5
two-choice,11,1,0.0-3.11-0.,449.977699434385,,,,,,,0,1,trial,,1,6
two-choice,12,1,0.0-3.12-0.,730.331204249524,,,,,,,0,1,trial,,1,7
two-choice,13,1,0.0-3.13-0.,575.118866981938,,,,,,,1,1,trial,,1,8
two-choice,14,1,0.0-3.14-0.,384.682859061286,,,,,,,1,0,trial,,0,8
two-choice,15,1,0.0-3.15-0.,1364.76234404836,,,,,,,0,1,trial,,1,9
two-choice,16,1,0.0-3.16-0.,1494.79840532877,,,,,,,1,1,trial,,1,10
two-choice,17,1,0.0-3.17-0.,595.099526457489,,,,,,,1,0,trial,,0,10
two-choice,18,1,0.0-3.18-0.,2255.03809936345,,,,,,,1,0,trial,,0,10
two-choice,19,1,0.0-3.19-0.,1070.1176332077,,,,,,,0,0,trial,,0,10
two-choice,20,1,0.0-3.20-0.,1135.38819842506,,,,,,,0,0,trial,,0,10
two-choice,21,1,0.0-3.21-0.,584.915176266804,,,,,,,1,0,trial,,0,10
two-choice,22,1,0.0-3.22-0.,1419.82066060882,,,,,,,0,1,trial,,1,11
two-choice,23,1,0.0-3.23-0.,939.82686358504,,,,,,,0,1,trial,,1,12
two-choice,24,1,0.0-3.24-0.,855.538313393481,,,,,,,0,0,trial,,0,12
two-choice,25,1,0.0-3.25-0.,1235.59294338338,,,,,,,1,0,trial,,0,12
two-choice,26,1,0.0-3.26-0.,2480.19560740795,,,,,,,0,1,trial,,1,13
two-choice,27,1,0.0-3.27-0.,704.687177902088,,,,,,,0,1,trial,,1,14
two-choice,28,1,0.0-3.28-0.,694.841955788434,,,,,,,1,1,trial,,1,15
