trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"12"},"723",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,535.87128513027,,,,,,,1,0,trial,,0,0
two-choice,4,1,0.0-3.4-0.,1660.15795699786,,,,,,,0,1,trial,,1,1
two-choice,5,1,0.0-3.5-0.,985.360980033875,,,,,,,0,0,trial,,0,1
two-choice,6,1,0.0-3.6-0.,810.74739783071,,,,,,,1,1,trial,,1,2
two-choice,7,1,0.0-3.7-0.,1050.63774867449,,,,,,,1,1,trial,,1,3
two-choice,8,1,0.0-3.8-0.,465.890984982252,,,,,,,1,1,trial,,1,4
two-choice,9,1,0.0-3.9-0.,465.954615501687,,,,,,,1,0,trial,,0,4
two-choice,10,1,0.0-3.10-0.,575.011309119873,,,,,,,0,1,trial,,1,5
two-choice,11,1,0.0-3.11-0.,780.388372368179,,,,,,,0,1,trial,,1,6
two-choice,12,1,0.0-3.12-0.,481.52285895776,,,,,,,0,1,trial,,1,7
two-choice,13,1,0.0-3.13-0.,525.044971029274,,,,,,,0,0,trial,,0,7
two-choice,14,1,0.0-3.14-0.,600.602441118099,,,,,,,1,0,trial,,0,7
two-choice,15,1,0.0-3.15-0.,340.761758619919,,,,,,,0,1,trial,,1,8
two-choice,16,1,0.0-3.16-0.,490.454522310756,,,,,,,0,0,trial,,0,8
two-choice,17,1,0.0-3.17-0.,700.821454054676,,,,,,,0,1,trial,,1,9
two-choice,18,1,0.0-3.18-0.,1386.64989848621,,,,,,,1,0,trial,,0,9
two-choice,19,1,0.0-3.19-0.,619.958157534711,,,,,,,0,0,trial,,0,9
two-choice,20,1,0.0-3.20-0.,380.115712294355,,,,,,,1,1,trial,,1,10
two-choice,21,1,0.0-3.21-0.,475.818062317558,,,,,,,1,1,trial,,1,11
two-choice,22,1,0.0-3.22-0.,340.313785825856,,,,,,,1,0,trial,,0,11
two-choice,23,1,0.0-3.23-0.,305.338994716294,,,,,,,1,0,trial,,0,11
two-choice,24,1,0.0-3.24-0.,245.716922916472,,,,,,,0,0,trial,,0,11
two-choice,25,1,0.0-3.25-0.,515.294522978365,,,,,,,1,0,trial,,0,11
two-choice,26,1,0.0-3.26-0.,465.747633716092,,,,,,,0,0,trial,,0,11
two-choice,27,1,0.0-3.27-0.,705.16770449467,,,,,,,1,0,trial,,0,11
two-choice,28,1,0.0-3.28-0.,695.914232055657,,,,,,,1,1,trial,,1,12
two-choice,29,1,0.0-3.29-0.,605.303778662346,,,,,,,1,1,trial,,1,13
two-choice,30,1,0.0-3.30-0.,520.114710205235,,,,,,,1,1,trial,,1,14
two-choice,31,1,0.0-3.31-0.,600.547221605666,,,,,,,1,1,trial,,1,15
two-choice,32,1,0.0-3.32-0.,460.350749897771,,,,,,,1,0,trial,,0,15
two-choice,33,1,0.0-3.33-0.,210.531858960167,,,,,,,1,1,trial,,1,16
two-choice,34,1,0.0-3.34-0.,545.179611537606,,,,,,,1,0,trial,,0,16
two-choice,35,1,0.0-3.35-0.,510.84734138567,,,,,,,0,1,trial,,1,17
two-choice,36,1,0.0-3.36-0.,360.943939071149,,,,,,,0,1,trial,,1,18
