trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"30"},"710",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1584.90901488221,,,,,,,1,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,908.476880347735,,,,,,,1,1,trial,,1,2
two-choice,5,1,0.0-3.5-0.,600.95601996909,,,,,,,1,0,trial,,0,2
two-choice,6,1,0.0-3.6-0.,782.379978538302,,,,,,,0,0,trial,,0,2
two-choice,7,1,0.0-3.7-0.,900.539623544319,,,,,,,1,0,trial,,0,2
two-choice,8,1,0.0-3.8-0.,620.427030640712,,,,,,,1,0,trial,,0,2
two-choice,9,1,0.0-3.9-0.,1031.37259186587,,,,,,,1,0,trial,,0,2
two-choice,10,1,0.0-3.10-0.,941.332700313069,,,,,,,1,0,trial,,0,2
two-choice,11,1,0.0-3.11-0.,2197.49314586261,,,,,,,0,0,trial,,0,2
two-choice,12,1,0.0-3.12-0.,866.066820088236,,,,,,,1,1,trial,,1,3
two-choice,13,1,0.0-3.13-0.,696.862939459606,,,,,,,1,0,trial,,0,3
two-choice,14,1,0.0-3.14-0.,1637.3265608072,,,,,,,1,1,trial,,1,4
two-choice,15,1,0.0-3.15-0.,932.122118672851,,,,,,,1,1,trial,,1,5
two-choice,16,1,0.0-3.16-0.,1378.66051921446,,,,,,,0,1,trial,,1,6
two-choice,17,1,0.0-3.17-0.,1592.57445689218,,,,,,,1,1,trial,,1,7
two-choice,18,1,0.0-3.18-0.,865.828775220507,,,,,,,1,0,trial,,0,7
two-choice,19,1,0.0-3.19-0.,865.946638883543,,,,,,,1,0,trial,,0,7
two-choice,20,1,0.0-3.20-0.,970.72147459221,,,,,,,1,1,trial,,1,8
two-choice,21,1,0.0-3.21-0.,865.533453912576,,,,,,,1,1,trial,,1,9
two-choice,22,1,0.0-3.22-0.,861.673087918462,,,,,,,1,1,trial,,1,10
two-choice,23,1,0.0-3.23-0.,681.180781997682,,,,,,,1,0,trial,,0,10
two-choice,24,1,0.0-3.24-0.,531.380372191052,,,,,,,1,0,trial,,0,10
two-choice,25,1,0.0-3.25-0.,652.409467629695,,,,,,,1,1,trial,,1,11
two-choice,26,1,0.0-3.26-0.,1055.88293622168,,,,,,,0,0,trial,,0,11
two-choice,27,1,0.0-3.27-0.,562.381825953707,,,,,,,1,0,trial,,0,11
two-choice,28,1,0.0-3.28-0.,560.845625419461,,,,,,,1,1,trial,,1,12
two-choice,29,1,0.0-3.29-0.,1106.32626581901,,,,,,,1,1,trial,,1,13
two-choice,30,1,0.0-3.30-0.,951.280591993054,,,,,,,1,0,trial,,0,13
two-choice,31,1,0.0-3.31-0.,591.234585435814,,,,,,,1,0,trial,,0,13
two-choice,32,1,0.0-3.32-0.,800.900465130326,,,,,,,1,0,trial,,0,13
two-choice,33,1,0.0-3.33-0.,1303.88099213451,,,,,,,0,0,trial,,0,13
two-choice,34,1,0.0-3.34-0.,397.331646161547,,,,,,,1,0,trial,,0,13
two-choice,35,1,0.0-3.35-0.,570.545870979913,,,,,,,1,0,trial,,0,13
two-choice,36,1,0.0-3.36-0.,546.26661885959,,,,,,,1,0,trial,,0,13
two-choice,37,1,0.0-3.37-0.,882.394910144285,,,,,,,1,0,trial,,0,13
two-choice,38,1,0.0-3.38-0.,562.515912421077,,,,,,,1,1,trial,,1,14
two-choice,39,1,0.0-3.39-0.,460.99093542216,,,,,,,1,1,trial,,1,15
two-choice,40,1,0.0-3.40-0.,792.454672980966,,,,,,,0,0,trial,,0,15
two-choice,41,1,0.0-3.41-0.,790.631097002915,,,,,,,0,0,trial,,0,15
two-choice,42,1,0.0-3.42-0.,638.634979881317,,,,,,,1,0,trial,,0,15
two-choice,43,1,0.0-3.43-0.,2215.91861315574,,,,,,,0,0,trial,,0,15
two-choice,44,1,0.0-3.44-0.,500.442485346866,,,,,,,1,1,trial,,1,16
two-choice,45,1,0.0-3.45-0.,815.675469691996,,,,,,,1,1,trial,,1,17
two-choice,46,1,0.0-3.46-0.,996.323051052968,,,,,,,1,1,trial,,1,18
two-choice,47,1,0.0-3.47-0.,786.23206759039,,,,,,,1,0,trial,,0,18
two-choice,48,1,0.0-3.48-0.,642.35165815262,,,,,,,1,1,trial,,1,19
two-choice,49,1,0.0-3.49-0.,522.439618876888,,,,,,,1,1,trial,,1,20
