trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"27"},"704",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,1015.56257806442,,,,,,,0,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,963.895674052765,,,,,,,0,1,trial,,1,2
two-choice,5,1,0.0-3.5-0.,721.26324013152,,,,,,,0,0,trial,,0,2
two-choice,6,1,0.0-3.6-0.,489.963572088527,,,,,,,1,1,trial,,1,3
two-choice,7,1,0.0-3.7-0.,3132.27466638637,,,,,,,0,0,trial,,0,3
two-choice,8,1,0.0-3.8-0.,1225.50011830936,,,,,,,0,0,trial,,0,3
two-choice,9,1,0.0-3.9-0.,980.619611500515,,,,,,,1,0,trial,,0,3
two-choice,10,1,0.0-3.10-0.,2717.37948042755,,,,,,,1,0,trial,,0,3
two-choice,11,1,0.0-3.11-0.,1744.80350560225,,,,,,,0,1,trial,,1,4
two-choice,12,1,0.0-3.12-0.,962.630680107395,,,,,,,0,1,trial,,1,5
two-choice,13,1,0.0-3.13-0.,1140.69117008148,,,,,,,0,0,trial,,0,5
two-choice,14,1,0.0-3.14-0.,680.215617874637,,,,,,,1,0,trial,,0,5
two-choice,15,1,0.0-3.15-0.,670.243146258144,,,,,,,0,1,trial,,1,6
two-choice,16,1,0.0-3.16-0.,749.948273305563,,,,,,,0,0,trial,,0,6
two-choice,17,1,0.0-3.17-0.,1780.23094564378,,,,,,,0,1,trial,,1,7
two-choice,18,1,0.0-3.18-0.,939.746283740533,,,,,,,0,1,trial,,1,8
two-choice,19,1,0.0-3.19-0.,770.468642027481,,,,,,,0,0,trial,,0,8
two-choice,20,1,0.0-3.20-0.,450.04650872761,,,,,,,0,0,trial,,0,8
two-choice,21,1,0.0-3.21-0.,890.660822546124,,,,,,,1,0,trial,,0,8
two-choice,22,1,0.0-3.22-0.,400.43091687221,,,,,,,0,1,trial,,1,9
two-choice,23,1,0.0-3.23-0.,515.11017332632,,,,,,,0,1,trial,,1,10
two-choice,24,1,0.0-3.24-0.,701.036019532694,,,,,,,0,0,trial,,0,10
two-choice,25,1,0.0-3.25-0.,641.373310185372,,,,,,,0,1,trial,,1,11
two-choice,26,1,0.0-3.26-0.,555.442862023483,,,,,,,0,1,trial,,1,12
two-choice,27,1,0.0-3.27-0.,719.948603053126,,,,,,,0,1,trial,,1,13
two-choice,28,1,0.0-3.28-0.,1115.61196754519,,,,,,,0,0,trial,,0,13
two-choice,29,1,0.0-3.29-0.,424.812579061836,,,,,,,0,0,trial,,0,13
two-choice,30,1,0.0-3.30-0.,504.79563517365,,,,,,,0,1,trial,,1,14
two-choice,31,1,0.0-3.31-0.,485.335165420111,,,,,,,0,1,trial,,1,15
two-choice,32,1,0.0-3.32-0.,715.62276583245,,,,,,,0,1,trial,,1,16
two-choice,33,1,0.0-3.33-0.,495.254370316616,,,,,,,0,1,trial,,1,17
two-choice,34,1,0.0-3.34-0.,605.486037055016,,,,,,,0,1,trial,,1,18
two-choice,35,1,0.0-3.35-0.,454.916246240828,,,,,,,0,1,trial,,1,19
two-choice,36,1,0.0-3.36-0.,510.517640161197,,,,,,,0,1,trial,,1,20
two-choice,37,1,0.0-3.37-0.,590.078186120081,,,,,,,0,1,trial,,1,21
two-choice,38,1,0.0-3.38-0.,420.353393868936,,,,,,,0,0,trial,,0,21
two-choice,39,1,0.0-3.39-0.,565.428016192527,,,,,,,0,0,trial,,0,21
two-choice,40,1,0.0-3.40-0.,360.22976435379,,,,,,,0,0,trial,,0,21
two-choice,41,1,0.0-3.41-0.,824.983684802646,,,,,,,1,0,trial,,0,21
