trial_type,trial_index,time_elapsed,internal_node_id,rt,responses,partNum,view_history,key_press,images,key_choice,image_i_chosen,feedback_correct,phase,correct_stim,correct,score
pavlovia,0,5,0.0-0.0,,,,,,,,,,,,,
survey-text,1,94144,0.0-1.0,94138,{"Q0":"20"},"739",,,,,,,,,,
instructions,2,127741,0.0-2.0-0.0,33595,,,"[{""page_index"":0,""viewing_time"":15216},{""page_index"":1,""viewing_time"":8673},{""page_index"":2,""viewing_time"":7402},{""page_index"":3,""viewing_time"":2303}]",,,,,,,,,
two-choice,3,1,0.0-3.3-0.,764.847633296085,,,,,,,1,1,trial,,1,1
two-choice,4,1,0.0-3.4-0.,990.526876808872,,,,,,,1,1,trial,,1,2
two-choice,5,1,0.0-3.5-0.,540.06620968903,,,,,,,1,0,trial,,0,2
two-choice,6,1,0.0-3.6-0.,534.94704203149,,,,,,,1,1,trial,,1,3
two-choice,7,1,0.0-3.7-0.,469.836258374926,,,,,,,1,0,trial,,0,3
two-choice,8,1,0.0-3.8-0.,505.365361614167,,,,,,,1,0,trial,,0,3
two-choice,9,1,0.0-3.9-0.,455.589979634169,,,,,,,1,0,trial,,0,3
two-choice,10,1,0.0-3.10-0.,394.871557042279,,,,,,,0,1,trial,,1,4
two-choice,11,1,0.0-3.11-0.,886.811286443844,,,,,,,1,1,trial,,1,5
two-choice,12,1,0.0-3.12-0.,795.488002075217,,,,,,,1,1,trial,,1,6
two-choice,13,1,0.0-3.13-0.,975.518284474674,,,,,,,1,0,trial,,0,6
two-choice,14,1,0.0-3.14-0.,455.683094935011,,,,,,,1,1,trial,,1,7
two-choice,15,1,0.0-3.15-0.,869.948721367109,,,,,,,0,0,trial,,0,7
two-choice,16,1,0.0-3.16-0.,990.317457959463,,,,,,,0,1,trial,,1,8
two-choice,17,1,0.0-3.17-0.,639.877479103234,,,,,,,1,1,trial,,1,9
two-choice,18,1,0.0-3.18-0.,387.270884730242,,,,,,,1,0,trial,,0,9
two-choice,19,1,0.0-3.19-0.,350.601571946754,,,,,,,1,0,trial,,0,9
two-choice,20,1,0.0-3.20-0.,649.933206981586,,,,,,,1,1,trial,,1,10
two-choice,21,1,0.0-3.21-0.,700.060398134156,,,,,,,1,1,trial,,1,11
two-choice,22,1,0.0-3.22-0.,800.147027974162,,,,,,,1,1,trial,,1,12
two-choice,23,1,0.0-3.23-0.,875.193975114598,,,,,,,1,1,trial,,1,13
two-choice,24,1,0.0-3.24-0.,810.464710570159,,,,,,,1,0,trial,,0,13
two-choice,25,1,0.0-3.25-0.,760.443315788507,,,,,,,0,0,trial,,0,13
two-choice,26,1,0.0-3.26-0.,600.477025700457,,,,,,,0,0,trial,,0,13
two-choice,27,1,0.0-3.27-0.,614.658087497446,,,,,,,1,1,trial,,1,14
two-choice,28,1,0.0-3.28-0.,635.197438858086,,,,,,,1,1,trial,,1,15
two-choice,29,1,0.0-3.29-0.,724.935226895468,,,,,,,1,1,trial,,1,16
two-choice,30,1,0.0-3.30-0.,510.369312674811,,,,,,,1,1,trial,,1,17
two-choice,31,1,0.0-3.31-0.,540.61222042219,,,,,,,1,1,trial,,1,18
two-choice,32,1,0.0-3.32-0.,450.449072994161,,,,,,,1,0,trial,,0,18
two-choice,33,1,0.0-3.33-0.,339.708893308853,,,,,,,0,0,trial,,0,18
two-choice,34,1,0.0-3.34-0.,744.683279353922,,,,,,,1,0,trial,,0,18
two-choice,35,1,0.0-3.35-0.,710.440399141589,,,,,,,1,0,trial,,0,18
two-choice,36,1,0.0-3.36-0.,730.563086704933,,,,,,,0,1,trial,,1,19
two-choice,37,1,0.0-3.37-0.,670.265675707924,,,,,,,0,1,trial,,1,20
two-choice,38,1,0.0-3.38-0.,415.626486630572,,,,,,,0,0,trial,,0,20
two-choice,39,1,0.0-3.39-0.,350.241429498055,,,,,,,0,1,trial,,1,21
